Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),12: 11am (11am-12noon),99,3373,3609,23.5,24.4,19,19,4.029,0.024,0.095,0.190,0.167,0.190,0.119,0.048,0.000,0.000,0.024,0.000,0.000,0.024,0.024,0.000,0.095,0.024,0.048,0.024,0.498,0.190,0.048,0.024,0.024,0.024,0.024,0.024,0.000,0.000,0.048,0.119,0.453,0.333,0.071,0.000,0.024,0.000,0.000,0.119,0.309,0.167,0.310,0.024,0.071
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),13: 12pm (12noon-1pm),209,2697,2661,17.4,17.2,18,19,3.244,0.013,0.120,0.307,0.200,0.173,0.067,0.040,0.027,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.027,0.000,0.013,0.093,0.535,0.213,0.080,0.000,0.013,0.013,0.000,0.013,0.000,0.000,0.027,0.107,0.480,0.347,0.053,0.000,0.013,0.000,0.000,0.147,0.439,0.187,0.147,0.040,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),14: 1pm (1pm-2pm),189,2216,2446,10.5,11.5,15,16,3.508,0.041,0.135,0.241,0.203,0.135,0.081,0.027,0.014,0.041,0.054,0.014,0.014,0.000,0.000,0.000,0.000,0.000,0.081,0.108,0.553,0.135,0.041,0.014,0.000,0.054,0.014,0.000,0.000,0.000,0.000,0.216,0.568,0.162,0.054,0.000,0.000,0.000,0.000,0.149,0.404,0.135,0.176,0.041,0.095
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),15: 2pm (2pm-3pm),195,2307,2289,14.1,14.0,19,19,2.836,0.024,0.179,0.260,0.226,0.155,0.060,0.048,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.012,0.024,0.083,0.548,0.202,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.107,0.512,0.274,0.083,0.024,0.000,0.000,0.000,0.214,0.405,0.238,0.131,0.012,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),16: 3pm (3pm-4pm),287,2870,2980,17.5,17.7,19,19,2.947,0.018,0.143,0.212,0.116,0.152,0.152,0.036,0.036,0.018,0.027,0.009,0.018,0.009,0.000,0.009,0.045,0.000,0.027,0.063,0.436,0.232,0.152,0.018,0.009,0.009,0.009,0.009,0.009,0.000,0.027,0.125,0.508,0.295,0.054,0.009,0.009,0.000,0.000,0.134,0.535,0.170,0.063,0.071,0.027
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),17: 4pm (4pm-5pm),151,3037,3019,22.1,21.8,22,22,2.645,0.000,0.088,0.235,0.266,0.132,0.044,0.059,0.029,0.000,0.000,0.000,0.029,0.059,0.015,0.015,0.029,0.000,0.000,0.015,0.500,0.191,0.132,0.000,0.015,0.044,0.015,0.015,0.029,0.015,0.029,0.074,0.440,0.265,0.162,0.059,0.000,0.000,0.000,0.383,0.382,0.147,0.044,0.000,0.044
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),18: 5pm (5pm-6pm),146,2527,2615,14.1,15.2,18,19,2.686,0.034,0.102,0.220,0.271,0.169,0.034,0.017,0.000,0.051,0.000,0.017,0.034,0.017,0.017,0.017,0.000,0.000,0.085,0.017,0.558,0.119,0.068,0.017,0.034,0.085,0.017,0.000,0.000,0.000,0.000,0.186,0.424,0.271,0.102,0.017,0.000,0.000,0.000,0.271,0.474,0.153,0.051,0.000,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),19: 6pm (6pm-7pm),123,2285,2338,14.1,14.2,18,18,2.403,0.000,0.209,0.257,0.186,0.186,0.070,0.023,0.023,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.023,0.023,0.023,0.023,0.652,0.140,0.070,0.023,0.023,0.000,0.000,0.000,0.000,0.000,0.023,0.209,0.419,0.279,0.047,0.023,0.023,0.000,0.000,0.256,0.651,0.047,0.023,0.000,0.023
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),20: 7pm (7pm-8pm),126,2822,2822,18.8,18.8,19,19,2.209,0.018,0.143,0.213,0.196,0.089,0.161,0.036,0.036,0.018,0.036,0.036,0.000,0.000,0.000,0.000,0.018,0.018,0.018,0.054,0.516,0.161,0.125,0.018,0.018,0.036,0.018,0.000,0.000,0.000,0.018,0.196,0.482,0.179,0.107,0.018,0.018,0.000,0.000,0.411,0.500,0.071,0.018,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),21: 8pm (8pm-9pm),168,2868,2861,16.6,16.6,19,19,2.114,0.000,0.090,0.222,0.224,0.119,0.060,0.090,0.045,0.030,0.075,0.015,0.000,0.015,0.015,0.000,0.000,0.015,0.000,0.015,0.462,0.209,0.149,0.090,0.015,0.015,0.015,0.015,0.000,0.000,0.000,0.104,0.418,0.418,0.045,0.015,0.000,0.000,0.000,0.403,0.552,0.030,0.000,0.015,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),22: 9pm (9pm-10pm),20,2047,2047,9.2,9.2,18,18,2.199,0.000,0.223,0.222,0.222,0.111,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.333,0.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.556,0.222,0.111,0.000,0.000,0.000,0.000,0.333,0.556,0.111,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),23: 10pm (10pm-11pm),25,3104,3104,28.3,28.3,25,25,2.010,0.083,0.083,0.251,0.000,0.167,0.250,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.083,0.000,0.250,0.250,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.250,0.584,0.083,0.000,0.083,0.000,0.000,0.583,0.417,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),24: 11pm (11pm-12am),12,2722,2722,13.3,13.3,18,18,2.895,0.000,0.000,0.250,0.250,0.000,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.250,0.250,0.500,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),00: All Day (12am-12am),2566,2413,2464,13.4,13.5,18,18,2.860,0.032,0.129,0.239,0.215,0.155,0.079,0.056,0.032,0.017,0.014,0.005,0.005,0.005,0.004,0.001,0.012,0.001,0.035,0.080,0.544,0.202,0.074,0.019,0.010,0.015,0.005,0.002,0.002,0.000,0.011,0.143,0.517,0.272,0.056,0.006,0.006,0.000,0.000,0.205,0.508,0.154,0.072,0.029,0.032
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),01: 12am (12am-1am),2,1582,1582,9.9,9.9,23,23,2.978,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),02: 1am (1am-2am),2,1475,1475,10.2,10.2,25,25,2.129,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),05: 4am (4am-5am),11,1225,1466,6.6,6.4,19,16,7.530,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.667
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),06: 5am (5am-6am),152,2329,2366,12.9,13.0,17,17,2.582,0.027,0.122,0.281,0.284,0.135,0.068,0.041,0.000,0.014,0.014,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.041,0.081,0.620,0.162,0.054,0.014,0.014,0.000,0.000,0.000,0.000,0.000,0.014,0.176,0.472,0.284,0.054,0.014,0.000,0.000,0.000,0.257,0.540,0.108,0.054,0.027,0.014
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),07: 6am (6am-7am),123,2237,2365,10.4,10.7,16,16,2.773,0.021,0.106,0.257,0.191,0.234,0.043,0.085,0.021,0.021,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.021,0.000,0.043,0.617,0.234,0.043,0.021,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.149,0.617,0.191,0.043,0.000,0.000,0.000,0.000,0.191,0.533,0.191,0.021,0.021,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),08: 7am (7am-8am),46,2610,2610,12.3,12.3,18,18,2.528,0.077,0.230,0.154,0.077,0.077,0.077,0.077,0.154,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.692,0.077,0.077,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.307,0.308,0.231,0.154,0.000,0.000,0.000,0.000,0.231,0.538,0.077,0.154,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),09: 8am (8am-9am),23,1516,1516,5.7,5.7,15,15,2.582,0.000,0.250,0.500,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000,0.000,0.000,0.125,0.625,0.250,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),10: 9am (9am-10am),21,2408,2408,13.8,13.8,17,17,2.702,0.250,0.250,0.000,0.125,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.250,0.250,0.125,0.250,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.250,0.125,0.625,0.000,0.000,0.000,0.000,0.000,0.250,0.375,0.250,0.125,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),11: 10am (10am-11am),54,2258,2388,10.6,11.2,18,17,3.645,0.091,0.183,0.182,0.182,0.091,0.091,0.045,0.045,0.000,0.045,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.091,0.136,0.455,0.182,0.091,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.045,0.546,0.409,0.000,0.000,0.000,0.000,0.000,0.045,0.319,0.273,0.227,0.136,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),181,2199,2223,9.6,9.8,16,16,3.325,0.030,0.104,0.268,0.209,0.239,0.060,0.060,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.045,0.030,0.671,0.194,0.045,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.179,0.507,0.299,0.015,0.000,0.000,0.000,0.000,0.119,0.388,0.149,0.239,0.075,0.030
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),506,2228,2316,13.5,13.5,17,17,3.420,0.044,0.143,0.209,0.307,0.176,0.033,0.033,0.011,0.000,0.000,0.000,0.011,0.022,0.000,0.000,0.011,0.000,0.055,0.110,0.571,0.187,0.044,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.022,0.121,0.670,0.165,0.022,0.000,0.022,0.000,0.000,0.143,0.428,0.154,0.132,0.011,0.132
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),297,2603,2699,13.1,13.6,17,17,3.137,0.034,0.092,0.195,0.185,0.134,0.118,0.109,0.059,0.025,0.025,0.000,0.008,0.000,0.008,0.000,0.008,0.000,0.034,0.050,0.530,0.202,0.092,0.034,0.042,0.000,0.008,0.000,0.000,0.000,0.008,0.160,0.529,0.252,0.059,0.000,0.000,0.000,0.000,0.176,0.446,0.218,0.076,0.042,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),220,2544,2676,15.7,15.8,18,18,2.820,0.035,0.070,0.336,0.198,0.105,0.081,0.047,0.023,0.023,0.023,0.012,0.000,0.000,0.000,0.000,0.047,0.000,0.035,0.174,0.464,0.186,0.047,0.035,0.000,0.012,0.000,0.012,0.000,0.000,0.035,0.151,0.511,0.256,0.047,0.012,0.023,0.000,0.000,0.198,0.489,0.174,0.058,0.058,0.023
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),183,2261,2251,12.8,12.7,18,18,2.538,0.041,0.164,0.302,0.219,0.082,0.068,0.027,0.014,0.000,0.014,0.014,0.014,0.027,0.014,0.000,0.000,0.000,0.041,0.082,0.616,0.110,0.068,0.014,0.000,0.014,0.041,0.000,0.014,0.000,0.000,0.110,0.534,0.274,0.082,0.000,0.000,0.000,0.000,0.192,0.616,0.123,0.055,0.014,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),17: 4pm (4pm-5pm),203,2704,2708,17.7,17.5,18,18,2.731,0.000,0.131,0.249,0.238,0.143,0.095,0.036,0.024,0.012,0.012,0.012,0.000,0.012,0.012,0.000,0.024,0.000,0.000,0.071,0.583,0.226,0.036,0.036,0.000,0.012,0.000,0.000,0.012,0.000,0.024,0.107,0.559,0.274,0.036,0.000,0.024,0.000,0.000,0.179,0.558,0.179,0.036,0.024,0.024
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),18: 5pm (5pm-6pm),125,2590,2590,16.6,16.6,20,20,2.464,0.000,0.098,0.275,0.176,0.235,0.078,0.039,0.000,0.059,0.020,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.039,0.039,0.449,0.275,0.118,0.000,0.020,0.020,0.020,0.000,0.000,0.000,0.020,0.078,0.490,0.294,0.118,0.020,0.000,0.000,0.000,0.314,0.451,0.196,0.039,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),19: 6pm (6pm-7pm),85,2838,2900,17.7,17.8,20,20,2.345,0.000,0.212,0.091,0.061,0.121,0.152,0.121,0.182,0.030,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.091,0.363,0.152,0.182,0.030,0.061,0.091,0.000,0.000,0.000,0.000,0.000,0.242,0.303,0.273,0.091,0.091,0.000,0.000,0.000,0.333,0.515,0.061,0.061,0.030,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),20: 7pm (7pm-8pm),109,2359,2376,10.2,10.4,16,16,2.384,0.021,0.146,0.167,0.227,0.188,0.146,0.021,0.042,0.000,0.000,0.021,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.582,0.292,0.042,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.208,0.459,0.333,0.000,0.000,0.000,0.000,0.000,0.292,0.624,0.042,0.021,0.000,0.021
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),21: 8pm (8pm-9pm),130,2414,2440,11.8,11.9,18,18,2.460,0.019,0.173,0.096,0.251,0.212,0.038,0.115,0.058,0.019,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.077,0.405,0.288,0.192,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.501,0.288,0.096,0.000,0.000,0.000,0.000,0.250,0.577,0.154,0.000,0.019,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),22: 9pm (9pm-10pm),27,1929,1929,7.9,7.9,16,16,2.119,0.077,0.077,0.307,0.308,0.154,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.769,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.615,0.231,0.000,0.000,0.000,0.000,0.000,0.308,0.692,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),23: 10pm (10pm-11pm),59,2295,2417,16.7,16.7,24,24,3.556,0.115,0.115,0.115,0.232,0.154,0.077,0.000,0.077,0.077,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.077,0.192,0.347,0.154,0.115,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.038,0.308,0.385,0.269,0.000,0.000,0.000,0.000,0.269,0.578,0.115,0.000,0.000,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),24: 11pm (11pm-12am),10,1686,1686,10.2,10.2,21,21,2.239,0.000,0.400,0.400,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.600,0.000,0.000,0.000,0.000,0.000,0.400,0.600,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),00: All Day (12am-12am),1979,2318,2375,12.0,12.4,17,18,2.917,0.024,0.138,0.250,0.230,0.143,0.079,0.052,0.023,0.021,0.014,0.004,0.004,0.001,0.002,0.002,0.013,0.002,0.039,0.082,0.517,0.213,0.089,0.024,0.010,0.010,0.005,0.000,0.000,0.001,0.008,0.140,0.526,0.263,0.065,0.004,0.002,0.000,0.000,0.232,0.485,0.132,0.095,0.020,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),04: 3am (3am-4am),2,1410,1410,6.2,6.2,16,16,2.021,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),05: 4am (4am-5am),20,1569,1569,12.8,12.8,25,25,2.513,0.000,0.750,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),06: 5am (5am-6am),159,2141,2141,11.3,11.3,19,19,2.370,0.000,0.133,0.293,0.200,0.213,0.067,0.027,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.587,0.240,0.120,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.493,0.347,0.067,0.000,0.000,0.000,0.000,0.347,0.506,0.107,0.027,0.013,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),07: 6am (6am-7am),221,2176,2184,9.5,9.5,16,16,2.760,0.000,0.099,0.306,0.228,0.198,0.089,0.050,0.020,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.615,0.257,0.059,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.208,0.565,0.158,0.069,0.000,0.000,0.000,0.000,0.257,0.475,0.158,0.050,0.020,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),08: 7am (7am-8am),36,1602,1498,6.1,5.8,15,16,3.208,0.363,0.091,0.091,0.273,0.091,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.273,0.091,0.454,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.727,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.545,0.182,0.273,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),09: 8am (8am-9am),7,2565,2565,7.6,7.6,11,11,2.695,0.000,0.000,0.000,0.667,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),10: 9am (9am-10am),17,2394,2394,8.1,8.1,15,15,3.337,0.000,0.285,0.143,0.143,0.286,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.428,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.571,0.286,0.000,0.000,0.000,0.000,0.000,0.143,0.286,0.428,0.000,0.143,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),11: 10am (10am-11am),51,3424,3428,21.1,20.7,16,16,3.263,0.000,0.043,0.219,0.217,0.217,0.130,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.000,0.000,0.087,0.393,0.391,0.043,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.043,0.130,0.653,0.174,0.000,0.043,0.000,0.000,0.000,0.305,0.174,0.174,0.304,0.000,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),12: 11am (11am-12noon),121,2446,2557,9.3,10.7,14,15,3.355,0.043,0.106,0.236,0.170,0.191,0.085,0.085,0.000,0.000,0.021,0.000,0.021,0.021,0.000,0.021,0.000,0.000,0.106,0.085,0.554,0.170,0.021,0.021,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.213,0.553,0.234,0.000,0.000,0.000,0.000,0.000,0.085,0.404,0.170,0.298,0.000,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),13: 12pm (12noon-1pm),149,2068,2104,8.9,9.2,16,16,3.115,0.000,0.143,0.270,0.285,0.143,0.127,0.016,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.127,0.572,0.190,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.238,0.413,0.317,0.032,0.000,0.000,0.000,0.000,0.127,0.460,0.159,0.190,0.048,0.016
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),14: 1pm (1pm-2pm),166,1880,1952,8.6,9.2,16,16,3.049,0.043,0.159,0.351,0.246,0.087,0.014,0.058,0.014,0.014,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.087,0.145,0.523,0.145,0.072,0.014,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.145,0.609,0.203,0.043,0.000,0.000,0.000,0.000,0.072,0.625,0.174,0.072,0.014,0.043
