Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),00: All Day (12am-12am),3611,2417,2383,12.8,12.5,17,17,3.123,0.035,0.155,0.272,0.168,0.147,0.071,0.046,0.030,0.024,0.022,0.011,0.005,0.000,0.003,0.000,0.011,0.003,0.065,0.092,0.530,0.163,0.090,0.014,0.008,0.016,0.005,0.000,0.003,0.000,0.011,0.177,0.530,0.245,0.035,0.005,0.005,0.000,0.003,0.236,0.446,0.139,0.076,0.035,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),06: 5am (5am-6am),343,2173,2110,9.7,9.5,16,16,2.819,0.029,0.143,0.285,0.171,0.200,0.143,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.143,0.543,0.114,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.171,0.515,0.314,0.000,0.000,0.000,0.000,0.000,0.200,0.515,0.171,0.057,0.000,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),07: 6am (6am-7am),118,2094,1901,7.3,6.9,14,15,3.198,0.000,0.250,0.250,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.750,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.417,0.250,0.000,0.000,0.000,0.000,0.000,0.167,0.501,0.083,0.083,0.083,0.083
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),08: 7am (7am-8am),177,1686,1718,7.6,7.4,16,16,3.183,0.111,0.056,0.388,0.333,0.056,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.056,0.111,0.721,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.555,0.278,0.000,0.000,0.000,0.000,0.000,0.167,0.387,0.167,0.167,0.056,0.056
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),09: 8am (8am-9am),157,1540,1760,6.6,7.6,17,17,4.613,0.000,0.437,0.125,0.250,0.063,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.624,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.624,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.312,0.125,0.125,0.188,0.250
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),10: 9am (9am-10am),167,2767,2641,19.1,18.2,21,21,2.983,0.059,0.176,0.352,0.059,0.059,0.000,0.000,0.059,0.059,0.118,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.059,0.294,0.294,0.000,0.000,0.000,0.235,0.000,0.000,0.000,0.000,0.000,0.118,0.294,0.411,0.118,0.059,0.000,0.000,0.000,0.235,0.353,0.235,0.059,0.059,0.059
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),11: 10am (10am-11am),206,1815,1859,9.8,9.3,20,18,4.183,0.000,0.190,0.382,0.143,0.190,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.572,0.190,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.476,0.381,0.048,0.000,0.000,0.000,0.000,0.095,0.238,0.143,0.238,0.048,0.238
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),12: 11am (11am-12noon),147,1806,2281,5.6,8.9,14,15,3.212,0.133,0.200,0.200,0.133,0.067,0.067,0.000,0.000,0.133,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.267,0.465,0.067,0.067,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.600,0.200,0.000,0.000,0.000,0.000,0.000,0.267,0.200,0.399,0.067,0.000,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),13: 12pm (12noon-1pm),285,2397,2321,8.5,8.4,14,14,3.200,0.034,0.103,0.244,0.172,0.241,0.103,0.034,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.069,0.587,0.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.276,0.483,0.241,0.000,0.000,0.000,0.000,0.000,0.138,0.414,0.207,0.138,0.069,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),14: 1pm (1pm-2pm),255,2617,2520,10.7,10.3,14,14,2.847,0.000,0.192,0.192,0.077,0.233,0.115,0.115,0.038,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.038,0.501,0.192,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.346,0.423,0.231,0.000,0.000,0.000,0.000,0.000,0.231,0.501,0.115,0.077,0.038,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),15: 2pm (2pm-3pm),294,2179,2108,9.1,8.9,15,16,3.128,0.033,0.133,0.267,0.167,0.233,0.067,0.067,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.033,0.600,0.233,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.800,0.133,0.000,0.000,0.000,0.000,0.000,0.200,0.432,0.167,0.067,0.067,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),16: 3pm (3pm-4pm),442,2622,2591,14.7,15.1,16,18,3.639,0.067,0.156,0.312,0.178,0.044,0.000,0.133,0.000,0.022,0.000,0.022,0.022,0.000,0.000,0.000,0.044,0.000,0.156,0.067,0.445,0.133,0.111,0.022,0.022,0.000,0.000,0.000,0.000,0.000,0.044,0.200,0.490,0.244,0.044,0.000,0.000,0.000,0.022,0.222,0.623,0.111,0.022,0.000,0.022
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),17: 4pm (4pm-5pm),314,2724,2724,19.5,19.5,18,18,2.289,0.031,0.125,0.345,0.219,0.094,0.031,0.031,0.000,0.000,0.031,0.000,0.031,0.000,0.031,0.000,0.031,0.000,0.031,0.063,0.656,0.094,0.031,0.000,0.063,0.000,0.000,0.000,0.031,0.000,0.031,0.094,0.687,0.125,0.063,0.000,0.031,0.000,0.000,0.344,0.531,0.125,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),18: 5pm (5pm-6pm),167,2781,2661,17.4,16.6,20,20,2.582,0.000,0.118,0.293,0.176,0.118,0.059,0.059,0.059,0.000,0.059,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.587,0.118,0.118,0.000,0.000,0.059,0.059,0.000,0.000,0.000,0.000,0.118,0.411,0.353,0.118,0.000,0.000,0.000,0.000,0.235,0.647,0.000,0.059,0.000,0.059
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),19: 6pm (6pm-7pm),59,1679,2592,6.6,12.1,16,17,4.697,0.000,0.167,0.333,0.000,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.666,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.500,0.333,0.000,0.000,0.000,0.000,0.000,0.167,0.332,0.167,0.000,0.167,0.167
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),20: 7pm (7pm-8pm),235,3702,3609,24.0,23.1,20,20,2.260,0.000,0.042,0.083,0.083,0.250,0.125,0.125,0.042,0.125,0.083,0.000,0.000,0.000,0.000,0.000,0.042,0.000,0.042,0.167,0.083,0.250,0.332,0.042,0.000,0.042,0.000,0.000,0.000,0.000,0.042,0.292,0.333,0.250,0.083,0.000,0.042,0.000,0.000,0.708,0.208,0.042,0.000,0.000,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),21: 8pm (8pm-9pm),177,2118,2118,11.9,11.9,17,17,2.125,0.056,0.167,0.276,0.222,0.056,0.167,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.056,0.665,0.111,0.000,0.056,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.056,0.721,0.111,0.056,0.056,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),22: 9pm (9pm-10pm),59,2399,2760,13.7,13.0,17,15,4.835,0.000,0.000,0.333,0.167,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.499,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.666,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.500,0.000,0.333
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),23: 10pm (10pm-11pm),10,972,972,2.5,2.5,9,9,3.111,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),00: All Day (12am-12am),4082,2379,2425,12.3,12.4,16,16,2.958,0.026,0.154,0.248,0.221,0.137,0.070,0.043,0.024,0.019,0.007,0.005,0.017,0.005,0.007,0.005,0.012,0.000,0.091,0.065,0.542,0.178,0.063,0.007,0.012,0.010,0.017,0.000,0.005,0.000,0.010,0.207,0.522,0.219,0.043,0.007,0.002,0.000,0.000,0.245,0.462,0.108,0.089,0.036,0.060
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),06: 5am (5am-6am),353,2042,2003,9.1,9.0,16,16,2.489,0.000,0.056,0.416,0.278,0.194,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.611,0.167,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.139,0.666,0.167,0.028,0.000,0.000,0.000,0.000,0.278,0.582,0.028,0.056,0.028,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),07: 6am (6am-7am),128,1996,2396,7.5,8.4,15,15,3.455,0.000,0.154,0.231,0.384,0.077,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.077,0.077,0.692,0.000,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.231,0.538,0.154,0.077,0.000,0.000,0.000,0.000,0.154,0.461,0.154,0.077,0.000,0.154
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),08: 7am (7am-8am),98,1628,1634,7.6,8.3,17,18,2.935,0.000,0.300,0.300,0.200,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.400,0.500,0.000,0.000,0.000,0.000,0.000,0.400,0.300,0.000,0.200,0.100,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),09: 8am (8am-9am),167,1650,1628,6.7,7.4,15,17,3.687,0.059,0.352,0.294,0.118,0.059,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.235,0.000,0.530,0.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.471,0.353,0.000,0.000,0.000,0.000,0.000,0.059,0.411,0.235,0.118,0.059,0.118
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),10: 9am (9am-10am),167,1898,2171,7.6,10.1,16,16,3.909,0.059,0.059,0.235,0.352,0.118,0.118,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.471,0.294,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.294,0.471,0.176,0.059,0.000,0.000,0.000,0.000,0.059,0.294,0.176,0.235,0.118,0.118
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),11: 10am (10am-11am),304,2100,2077,11.0,10.6,15,15,3.975,0.000,0.226,0.355,0.226,0.065,0.032,0.032,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.161,0.032,0.711,0.032,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.290,0.452,0.226,0.000,0.032,0.000,0.000,0.000,0.161,0.194,0.257,0.129,0.065,0.194
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),255,2036,1978,6.9,7.2,13,14,3.344,0.038,0.115,0.348,0.269,0.077,0.077,0.000,0.038,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.192,0.038,0.655,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.269,0.654,0.077,0.000,0.000,0.000,0.000,0.000,0.115,0.463,0.115,0.115,0.154,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),285,2643,2678,12.3,12.1,15,15,2.821,0.034,0.138,0.172,0.210,0.103,0.103,0.103,0.069,0.000,0.000,0.000,0.000,0.034,0.034,0.000,0.000,0.000,0.069,0.000,0.690,0.103,0.069,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.241,0.553,0.172,0.034,0.000,0.000,0.000,0.000,0.207,0.483,0.069,0.207,0.034,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),353,2648,2934,13.0,14.6,15,15,3.540,0.028,0.194,0.220,0.000,0.167,0.139,0.056,0.028,0.028,0.056,0.000,0.000,0.000,0.028,0.028,0.028,0.000,0.167,0.083,0.305,0.194,0.167,0.000,0.000,0.028,0.028,0.000,0.028,0.000,0.000,0.222,0.583,0.167,0.028,0.000,0.000,0.000,0.000,0.083,0.500,0.167,0.083,0.000,0.167
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),275,2466,2411,16.4,15.3,19,18,2.745,0.036,0.143,0.284,0.179,0.143,0.107,0.036,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.071,0.214,0.357,0.250,0.036,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.179,0.428,0.286,0.071,0.000,0.036,0.000,0.000,0.392,0.286,0.143,0.107,0.036,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),314,3244,3421,24.1,24.0,18,18,2.869,0.094,0.094,0.063,0.342,0.125,0.063,0.000,0.000,0.031,0.000,0.031,0.063,0.000,0.000,0.031,0.063,0.000,0.125,0.000,0.469,0.219,0.031,0.031,0.000,0.031,0.000,0.000,0.031,0.000,0.063,0.188,0.467,0.219,0.063,0.063,0.000,0.000,0.000,0.281,0.469,0.094,0.094,0.031,0.031
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),17: 4pm (4pm-5pm),353,2545,2622,13.8,14.6,18,19,2.627,0.028,0.111,0.222,0.250,0.139,0.083,0.056,0.000,0.028,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.610,0.222,0.028,0.000,0.028,0.028,0.056,0.000,0.000,0.000,0.000,0.083,0.583,0.278,0.056,0.000,0.000,0.000,0.000,0.444,0.444,0.056,0.028,0.000,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),18: 5pm (5pm-6pm),216,2282,2252,7.0,7.4,12,13,3.035,0.000,0.182,0.182,0.274,0.227,0.045,0.045,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.045,0.682,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.273,0.545,0.182,0.000,0.000,0.000,0.000,0.000,0.045,0.683,0.091,0.091,0.045,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),19: 6pm (6pm-7pm),245,2341,2303,12.8,12.3,18,17,2.373,0.040,0.280,0.200,0.120,0.120,0.040,0.040,0.040,0.080,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.080,0.200,0.360,0.240,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.520,0.160,0.120,0.000,0.000,0.000,0.000,0.400,0.520,0.040,0.000,0.000,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),20: 7pm (7pm-8pm),167,2613,2711,13.6,13.9,15,15,2.373,0.000,0.176,0.118,0.176,0.235,0.000,0.118,0.059,0.059,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.176,0.000,0.413,0.176,0.176,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.353,0.470,0.118,0.059,0.000,0.000,0.000,0.000,0.294,0.588,0.059,0.059,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),21: 8pm (8pm-9pm),392,2480,2480,13.0,13.0,18,18,2.167,0.000,0.100,0.275,0.225,0.175,0.050,0.075,0.025,0.025,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.025,0.025,0.575,0.175,0.125,0.025,0.000,0.025,0.025,0.000,0.000,0.000,0.000,0.175,0.400,0.350,0.075,0.000,0.000,0.000,0.000,0.350,0.575,0.075,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),23: 10pm (10pm-11pm),10,1839,1839,6.3,6.3,12,12,1.964,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),00: All Day (12am-12am),3954,2228,2287,10.8,11.1,17,17,3.012,0.030,0.154,0.281,0.208,0.112,0.072,0.052,0.037,0.022,0.010,0.007,0.002,0.002,0.002,0.002,0.007,0.005,0.040,0.094,0.590,0.166,0.062,0.010,0.010,0.012,0.000,0.000,0.002,0.002,0.007,0.154,0.553,0.236,0.050,0.007,0.000,0.000,0.000,0.181,0.474,0.134,0.136,0.025,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),05: 4am (4am-5am),10,1302,1302,8.2,8.2,23,23,1.598,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),06: 5am (5am-6am),363,1922,1990,10.5,10.5,20,19,2.676,0.054,0.135,0.325,0.216,0.135,0.027,0.081,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.568,0.270,0.081,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.514,0.297,0.081,0.027,0.000,0.000,0.000,0.270,0.433,0.162,0.135,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),07: 6am (6am-7am),69,1866,2120,8.8,11.7,18,20,2.913,0.000,0.285,0.143,0.143,0.286,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.428,0.286,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.000,0.714,0.000,0.000,0.000,0.000,0.000,0.143,0.571,0.000,0.286,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),08: 7am (7am-8am),137,2124,2297,10.1,10.5,16,16,3.069,0.000,0.287,0.214,0.143,0.071,0.143,0.000,0.071,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.572,0.214,0.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.858,0.071,0.071,0.000,0.000,0.000,0.000,0.214,0.429,0.143,0.143,0.000,0.071
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),09: 8am (8am-9am),108,3321,3321,18.5,18.5,15,15,2.850,0.091,0.091,0.272,0.182,0.091,0.091,0.000,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.091,0.000,0.000,0.273,0.545,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.454,0.364,0.091,0.091,0.000,0.000,0.000,0.000,0.363,0.182,0.273,0.182,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),10: 9am (9am-10am),226,2431,2437,9.7,9.5,14,14,3.305,0.043,0.130,0.174,0.219,0.174,0.087,0.000,0.087,0.043,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.043,0.043,0.130,0.567,0.087,0.087,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.261,0.522,0.217,0.000,0.000,0.000,0.000,0.000,0.262,0.261,0.130,0.261,0.043,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),11: 10am (10am-11am),206,1818,1846,7.2,7.2,17,16,4.005,0.000,0.143,0.381,0.238,0.143,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.095,0.809,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.572,0.333,0.000,0.000,0.000,0.000,0.000,0.048,0.334,0.190,0.190,0.048,0.190
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),12: 11am (11am-12noon),255,2372,2366,11.9,11.8,17,17,3.288,0.000,0.192,0.233,0.192,0.154,0.115,0.000,0.038,0.038,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.038,0.154,0.386,0.308,0.038,0.000,0.038,0.038,0.000,0.000,0.000,0.000,0.000,0.115,0.578,0.192,0.115,0.000,0.000,0.000,0.000,0.154,0.269,0.346,0.154,0.000,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),13: 12pm (12noon-1pm),422,1942,1963,7.6,7.8,15,15,3.446,0.023,0.116,0.465,0.163,0.093,0.047,0.047,0.000,0.023,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.093,0.743,0.047,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.186,0.581,0.233,0.000,0.000,0.000,0.000,0.000,0.093,0.441,0.163,0.163,0.047,0.093
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),14: 1pm (1pm-2pm),285,2306,2210,8.5,8.2,15,15,3.044,0.069,0.243,0.138,0.138,0.103,0.172,0.069,0.034,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.069,0.103,0.587,0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241,0.518,0.241,0.000,0.000,0.000,0.000,0.000,0.172,0.588,0.103,0.000,0.034,0.103
