Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),258,2852,2837,17.0,16.4,17,17,3.348,0.024,0.122,0.269,0.163,0.154,0.081,0.024,0.033,0.065,0.016,0.000,0.000,0.000,0.008,0.008,0.033,0.000,0.081,0.049,0.513,0.171,0.106,0.008,0.024,0.008,0.008,0.000,0.008,0.000,0.024,0.154,0.570,0.203,0.057,0.016,0.000,0.000,0.000,0.179,0.415,0.154,0.089,0.033,0.130
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),270,2223,2264,11.7,12.2,17,18,2.963,0.023,0.117,0.351,0.188,0.148,0.055,0.039,0.039,0.000,0.000,0.016,0.000,0.000,0.008,0.000,0.016,0.000,0.031,0.094,0.576,0.188,0.063,0.008,0.000,0.016,0.000,0.000,0.016,0.000,0.008,0.125,0.554,0.250,0.063,0.000,0.008,0.000,0.000,0.242,0.407,0.164,0.109,0.023,0.055
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),265,2462,2535,13.4,13.9,17,17,2.949,0.040,0.111,0.230,0.253,0.135,0.103,0.016,0.024,0.016,0.024,0.008,0.016,0.000,0.000,0.008,0.016,0.000,0.079,0.024,0.556,0.206,0.079,0.008,0.016,0.008,0.000,0.000,0.008,0.000,0.016,0.190,0.508,0.230,0.056,0.016,0.000,0.000,0.000,0.214,0.484,0.127,0.087,0.032,0.056
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),17: 4pm (4pm-5pm),225,2356,2435,12.7,13.5,18,18,2.776,0.035,0.142,0.264,0.212,0.106,0.062,0.062,0.027,0.027,0.009,0.009,0.027,0.009,0.009,0.000,0.000,0.000,0.035,0.062,0.513,0.257,0.044,0.009,0.035,0.018,0.018,0.000,0.000,0.000,0.009,0.106,0.522,0.301,0.062,0.009,0.000,0.000,0.000,0.292,0.460,0.133,0.062,0.018,0.035
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),18: 5pm (5pm-6pm),138,2303,2281,8.9,9.1,14,15,2.945,0.029,0.162,0.176,0.221,0.206,0.118,0.029,0.029,0.000,0.000,0.015,0.015,0.000,0.000,0.000,0.000,0.000,0.074,0.059,0.617,0.176,0.059,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.221,0.558,0.206,0.015,0.000,0.000,0.000,0.000,0.103,0.604,0.132,0.088,0.044,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),19: 6pm (6pm-7pm),210,2316,2283,11.5,11.3,17,17,2.525,0.010,0.165,0.227,0.279,0.134,0.062,0.041,0.031,0.021,0.010,0.000,0.000,0.010,0.000,0.000,0.010,0.000,0.052,0.113,0.506,0.216,0.072,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.010,0.196,0.516,0.196,0.082,0.010,0.000,0.000,0.000,0.299,0.566,0.062,0.031,0.021,0.021
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),20: 7pm (7pm-8pm),119,2775,2800,16.6,16.6,19,19,2.324,0.000,0.136,0.153,0.202,0.169,0.034,0.085,0.119,0.034,0.034,0.017,0.017,0.000,0.000,0.000,0.000,0.000,0.102,0.017,0.355,0.237,0.085,0.119,0.051,0.017,0.017,0.000,0.000,0.000,0.000,0.186,0.407,0.271,0.136,0.000,0.000,0.000,0.000,0.322,0.525,0.119,0.034,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),21: 8pm (8pm-9pm),151,2430,2476,13.0,13.3,18,18,2.614,0.024,0.073,0.281,0.256,0.159,0.049,0.037,0.024,0.024,0.037,0.012,0.024,0.000,0.000,0.000,0.000,0.000,0.024,0.037,0.537,0.207,0.110,0.024,0.000,0.049,0.012,0.000,0.000,0.000,0.000,0.122,0.500,0.293,0.073,0.012,0.000,0.000,0.000,0.354,0.525,0.085,0.012,0.000,0.024
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),22: 9pm (9pm-10pm),9,1726,1726,6.8,6.8,17,17,1.766,0.000,0.250,0.250,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.250,0.500,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),23: 10pm (10pm-11pm),9,3418,3418,27.4,27.4,23,23,1.861,0.000,0.000,0.200,0.400,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.200,0.200,0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),00: All Day (12am-12am),3094,2266,2323,11.4,11.7,17,17,3.117,0.027,0.141,0.285,0.209,0.126,0.069,0.055,0.036,0.013,0.010,0.007,0.005,0.003,0.002,0.003,0.009,0.003,0.046,0.077,0.576,0.174,0.079,0.011,0.008,0.010,0.003,0.002,0.004,0.002,0.005,0.152,0.550,0.247,0.044,0.005,0.002,0.000,0.000,0.203,0.460,0.110,0.120,0.036,0.071
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),05: 4am (4am-5am),9,1238,1238,6.7,6.7,20,20,2.207,0.000,0.400,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000,0.000,0.200,0.800,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),06: 5am (5am-6am),210,2168,2187,13.7,13.5,19,19,2.753,0.020,0.133,0.389,0.173,0.143,0.031,0.051,0.020,0.010,0.000,0.000,0.020,0.000,0.000,0.000,0.010,0.000,0.000,0.082,0.613,0.173,0.082,0.010,0.010,0.000,0.000,0.000,0.020,0.000,0.010,0.071,0.562,0.255,0.071,0.031,0.010,0.000,0.000,0.214,0.511,0.112,0.112,0.041,0.010
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),07: 6am (6am-7am),135,2062,2097,13.6,13.7,19,19,2.574,0.034,0.224,0.259,0.259,0.121,0.034,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.069,0.017,0.621,0.190,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.086,0.431,0.449,0.017,0.000,0.017,0.000,0.000,0.224,0.570,0.086,0.103,0.017,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),08: 7am (7am-8am),89,2070,2094,8.6,8.7,15,15,3.128,0.000,0.186,0.325,0.140,0.140,0.116,0.047,0.023,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.116,0.535,0.279,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.116,0.721,0.140,0.023,0.000,0.000,0.000,0.000,0.186,0.442,0.163,0.116,0.023,0.070
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),09: 8am (8am-9am),71,2472,2489,12.1,12.4,15,16,3.350,0.029,0.114,0.229,0.283,0.229,0.029,0.000,0.029,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.171,0.514,0.229,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.229,0.571,0.143,0.057,0.000,0.000,0.000,0.000,0.171,0.371,0.229,0.171,0.029,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),10: 9am (9am-10am),177,2303,2463,8.6,9.7,14,14,3.965,0.046,0.080,0.207,0.289,0.172,0.046,0.046,0.057,0.011,0.000,0.023,0.000,0.000,0.000,0.023,0.000,0.011,0.046,0.103,0.600,0.161,0.046,0.011,0.000,0.011,0.000,0.000,0.011,0.000,0.000,0.253,0.598,0.138,0.011,0.000,0.000,0.000,0.000,0.184,0.265,0.103,0.207,0.115,0.126
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),11: 10am (10am-11am),235,2250,2378,12.8,12.5,17,17,4.647,0.036,0.127,0.274,0.245,0.118,0.073,0.018,0.055,0.009,0.000,0.009,0.000,0.009,0.009,0.000,0.018,0.000,0.064,0.091,0.610,0.136,0.036,0.018,0.018,0.009,0.000,0.000,0.000,0.000,0.018,0.164,0.555,0.245,0.018,0.009,0.009,0.000,0.000,0.136,0.245,0.082,0.209,0.064,0.264
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),12: 11am (11am-12noon),263,2305,2321,11.0,11.1,17,17,3.327,0.033,0.158,0.243,0.158,0.158,0.100,0.083,0.025,0.017,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.042,0.150,0.459,0.208,0.100,0.008,0.008,0.008,0.000,0.017,0.000,0.000,0.000,0.167,0.516,0.267,0.050,0.000,0.000,0.000,0.000,0.167,0.367,0.208,0.150,0.025,0.083
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),13: 12pm (12noon-1pm),252,2036,2197,7.9,9.1,15,15,3.518,0.025,0.099,0.387,0.174,0.124,0.050,0.083,0.008,0.017,0.017,0.000,0.000,0.000,0.008,0.000,0.008,0.000,0.058,0.074,0.686,0.116,0.050,0.000,0.008,0.000,0.000,0.000,0.008,0.000,0.000,0.182,0.619,0.182,0.017,0.000,0.000,0.000,0.000,0.107,0.439,0.140,0.091,0.099,0.124
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),14: 1pm (1pm-2pm),226,2132,2147,10.4,10.8,17,18,3.377,0.054,0.198,0.226,0.180,0.153,0.081,0.045,0.018,0.009,0.009,0.009,0.018,0.000,0.000,0.000,0.000,0.009,0.054,0.054,0.640,0.117,0.090,0.000,0.000,0.027,0.009,0.000,0.000,0.000,0.000,0.135,0.514,0.288,0.063,0.000,0.000,0.000,0.000,0.225,0.388,0.045,0.189,0.018,0.135
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),15: 2pm (2pm-3pm),271,2541,2568,14.4,14.5,18,18,3.170,0.000,0.152,0.280,0.160,0.088,0.112,0.088,0.040,0.016,0.024,0.000,0.000,0.024,0.000,0.000,0.016,0.008,0.040,0.064,0.512,0.176,0.120,0.008,0.008,0.032,0.008,0.000,0.008,0.016,0.000,0.112,0.520,0.304,0.056,0.008,0.000,0.000,0.000,0.208,0.392,0.144,0.144,0.024,0.088
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),16: 3pm (3pm-4pm),322,2114,2237,9.9,10.6,16,16,2.829,0.033,0.167,0.293,0.213,0.107,0.073,0.053,0.007,0.007,0.020,0.000,0.007,0.000,0.000,0.007,0.013,0.007,0.033,0.073,0.645,0.127,0.067,0.013,0.007,0.007,0.007,0.000,0.007,0.007,0.000,0.160,0.567,0.253,0.020,0.000,0.000,0.000,0.000,0.233,0.520,0.067,0.127,0.020,0.033
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),17: 4pm (4pm-5pm),200,2228,2248,9.6,9.7,16,16,2.598,0.030,0.080,0.350,0.230,0.070,0.090,0.040,0.090,0.010,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.070,0.620,0.190,0.080,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.640,0.190,0.020,0.000,0.000,0.000,0.000,0.180,0.620,0.100,0.080,0.010,0.010
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),18: 5pm (5pm-6pm),201,2532,2523,13.6,13.5,18,18,2.534,0.011,0.161,0.226,0.246,0.108,0.043,0.075,0.022,0.032,0.022,0.032,0.000,0.000,0.000,0.011,0.011,0.000,0.054,0.043,0.526,0.204,0.097,0.011,0.011,0.032,0.000,0.011,0.000,0.000,0.011,0.140,0.473,0.301,0.086,0.000,0.000,0.000,0.000,0.215,0.580,0.172,0.022,0.000,0.011
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),19: 6pm (6pm-7pm),121,2297,2421,11.5,11.9,17,16,2.658,0.069,0.052,0.311,0.207,0.155,0.052,0.034,0.052,0.017,0.000,0.000,0.000,0.017,0.017,0.017,0.000,0.000,0.086,0.069,0.536,0.172,0.086,0.017,0.017,0.000,0.000,0.000,0.000,0.000,0.017,0.190,0.586,0.155,0.052,0.017,0.000,0.000,0.000,0.259,0.587,0.034,0.052,0.034,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),20: 7pm (7pm-8pm),118,2262,2271,10.4,10.5,15,15,2.423,0.018,0.196,0.214,0.250,0.125,0.054,0.018,0.089,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.143,0.071,0.429,0.232,0.071,0.018,0.018,0.000,0.018,0.000,0.000,0.000,0.000,0.250,0.446,0.268,0.036,0.000,0.000,0.000,0.000,0.357,0.500,0.071,0.054,0.018,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),21: 8pm (8pm-9pm),157,2551,2555,14.1,14.2,18,18,2.320,0.000,0.100,0.285,0.213,0.138,0.075,0.075,0.038,0.025,0.025,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.025,0.560,0.238,0.113,0.038,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.100,0.574,0.238,0.075,0.013,0.000,0.000,0.000,0.288,0.623,0.038,0.038,0.013,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),22: 9pm (9pm-10pm),24,2075,2075,12.1,12.1,21,21,2.506,0.000,0.334,0.167,0.250,0.083,0.000,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.083,0.334,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.250,0.416,0.167,0.000,0.000,0.000,0.000,0.250,0.584,0.083,0.083,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),23: 10pm (10pm-11pm),15,2689,2890,20.9,20.5,27,25,2.875,0.000,0.111,0.111,0.334,0.000,0.111,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.334,0.222,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.445,0.333,0.000,0.000,0.000,0.000,0.000,0.667,0.222,0.000,0.111,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),00: All Day (12am-12am),2781,2460,2495,13.4,13.6,17,17,2.989,0.017,0.128,0.263,0.223,0.130,0.089,0.047,0.029,0.020,0.009,0.012,0.002,0.005,0.007,0.005,0.014,0.003,0.042,0.062,0.549,0.206,0.067,0.021,0.014,0.012,0.005,0.002,0.002,0.000,0.015,0.157,0.536,0.243,0.049,0.008,0.005,0.000,0.002,0.227,0.431,0.140,0.124,0.030,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),01: 12am (12am-1am),2,2509,2509,15.4,15.4,22,22,1.859,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),05: 4am (4am-5am),21,1716,1716,6.7,6.7,16,16,2.849,0.000,0.300,0.500,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.500,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.400,0.200,0.100,0.000,0.000,0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),06: 5am (5am-6am),204,2062,2115,12.4,12.7,19,19,2.475,0.011,0.169,0.361,0.225,0.056,0.067,0.067,0.011,0.011,0.000,0.000,0.000,0.000,0.011,0.011,0.000,0.000,0.000,0.045,0.664,0.169,0.067,0.022,0.011,0.000,0.000,0.000,0.000,0.000,0.022,0.090,0.529,0.292,0.067,0.000,0.022,0.000,0.000,0.281,0.585,0.067,0.045,0.011,0.011
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),07: 6am (6am-7am),85,1870,2054,8.7,10.1,17,18,2.797,0.000,0.128,0.384,0.333,0.000,0.077,0.000,0.026,0.026,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.667,0.179,0.051,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.051,0.642,0.256,0.051,0.000,0.000,0.000,0.000,0.179,0.590,0.103,0.077,0.000,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),08: 7am (7am-8am),75,2157,2164,9.6,9.6,16,16,3.264,0.000,0.114,0.314,0.229,0.143,0.114,0.057,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.600,0.200,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.114,0.715,0.171,0.000,0.000,0.000,0.000,0.000,0.114,0.514,0.029,0.314,0.000,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),09: 8am (8am-9am),70,2520,2405,16.1,14.9,16,16,3.077,0.000,0.222,0.222,0.305,0.056,0.083,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.028,0.000,0.000,0.333,0.445,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.222,0.555,0.167,0.000,0.056,0.000,0.000,0.000,0.222,0.416,0.111,0.139,0.056,0.056
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),10: 9am (9am-10am),111,2360,2394,12.7,12.8,17,17,3.477,0.019,0.185,0.237,0.185,0.204,0.019,0.056,0.019,0.019,0.019,0.000,0.000,0.000,0.000,0.019,0.019,0.000,0.019,0.074,0.573,0.241,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.056,0.758,0.148,0.019,0.019,0.000,0.000,0.000,0.148,0.259,0.296,0.204,0.056,0.037
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),11: 10am (10am-11am),205,2373,2303,11.2,10.7,16,16,3.767,0.000,0.143,0.307,0.214,0.163,0.082,0.041,0.010,0.010,0.010,0.000,0.010,0.000,0.000,0.000,0.010,0.000,0.010,0.092,0.623,0.194,0.051,0.010,0.000,0.010,0.000,0.000,0.000,0.000,0.010,0.204,0.530,0.235,0.031,0.000,0.000,0.000,0.000,0.163,0.204,0.267,0.173,0.071,0.122
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),12: 11am (11am-12noon),198,2652,2669,13.0,13.3,16,16,3.372,0.021,0.043,0.223,0.275,0.149,0.149,0.011,0.032,0.021,0.043,0.011,0.000,0.011,0.000,0.000,0.011,0.011,0.043,0.074,0.508,0.245,0.043,0.032,0.011,0.011,0.011,0.000,0.000,0.000,0.011,0.181,0.564,0.181,0.053,0.021,0.000,0.000,0.000,0.128,0.415,0.160,0.170,0.053,0.074
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),13: 12pm (12noon-1pm),208,2104,2015,8.5,8.2,15,15,3.500,0.043,0.194,0.299,0.172,0.140,0.086,0.022,0.011,0.011,0.000,0.011,0.000,0.000,0.011,0.000,0.000,0.000,0.108,0.065,0.676,0.086,0.054,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.258,0.505,0.226,0.011,0.000,0.000,0.000,0.000,0.151,0.398,0.118,0.172,0.032,0.129
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),14: 1pm (1pm-2pm),310,2678,2768,16.3,16.2,19,19,3.128,0.023,0.137,0.261,0.198,0.137,0.046,0.023,0.053,0.023,0.015,0.015,0.000,0.008,0.015,0.015,0.031,0.000,0.038,0.046,0.550,0.198,0.053,0.031,0.008,0.023,0.015,0.008,0.015,0.000,0.015,0.160,0.444,0.305,0.076,0.015,0.000,0.000,0.000,0.313,0.298,0.107,0.168,0.038,0.076
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),15: 2pm (2pm-3pm),292,2558,2669,14.4,15.0,17,17,2.789,0.023,0.106,0.258,0.265,0.106,0.106,0.045,0.015,0.000,0.000,0.008,0.000,0.000,0.023,0.015,0.030,0.000,0.045,0.068,0.582,0.174,0.053,0.008,0.008,0.015,0.008,0.008,0.008,0.000,0.023,0.136,0.599,0.227,0.015,0.008,0.015,0.000,0.000,0.220,0.523,0.106,0.098,0.023,0.030
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),16: 3pm (3pm-4pm),227,2812,2889,16.5,17.1,17,18,2.805,0.018,0.118,0.228,0.173,0.145,0.055,0.073,0.064,0.045,0.009,0.045,0.000,0.009,0.000,0.000,0.018,0.009,0.064,0.036,0.464,0.227,0.091,0.009,0.055,0.027,0.000,0.000,0.000,0.000,0.018,0.173,0.518,0.236,0.055,0.000,0.018,0.000,0.000,0.236,0.465,0.127,0.145,0.009,0.018
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),17: 4pm (4pm-5pm),179,2759,2826,14.7,15.8,17,17,2.719,0.022,0.032,0.308,0.237,0.108,0.065,0.054,0.054,0.032,0.022,0.011,0.000,0.022,0.011,0.000,0.022,0.000,0.065,0.032,0.482,0.237,0.075,0.022,0.032,0.011,0.022,0.000,0.000,0.000,0.022,0.140,0.526,0.258,0.065,0.011,0.000,0.000,0.000,0.269,0.429,0.194,0.065,0.032,0.011
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),18: 5pm (5pm-6pm),166,2356,2346,11.5,11.7,16,17,2.656,0.000,0.216,0.193,0.157,0.145,0.145,0.060,0.036,0.036,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.072,0.483,0.217,0.108,0.000,0.024,0.012,0.012,0.000,0.000,0.000,0.000,0.217,0.482,0.229,0.048,0.012,0.000,0.000,0.012,0.253,0.494,0.157,0.048,0.012,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),19: 6pm (6pm-7pm),125,2481,2505,13.7,13.7,18,18,3.135,0.017,0.083,0.233,0.217,0.217,0.083,0.083,0.017,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.017,0.017,0.017,0.531,0.267,0.067,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.167,0.516,0.250,0.033,0.017,0.000,0.000,0.017,0.183,0.500,0.150,0.117,0.033,0.017
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),20: 7pm (7pm-8pm),152,2201,2226,11.1,11.2,17,17,2.433,0.027,0.149,0.216,0.242,0.108,0.162,0.054,0.014,0.000,0.014,0.014,0.000,0.000,0.000,0.000,0.000,0.014,0.068,0.027,0.512,0.243,0.081,0.027,0.014,0.014,0.000,0.000,0.000,0.000,0.000,0.149,0.486,0.297,0.068,0.000,0.000,0.000,0.000,0.324,0.513,0.081,0.041,0.014,0.027
