Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),11: 10am (10am-11am),44,2546,2561,17.9,17.8,22,21,2.248,0.033,0.183,0.283,0.117,0.167,0.033,0.050,0.067,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.150,0.350,0.350,0.083,0.017,0.000,0.000,0.000,0.000,0.000,0.017,0.033,0.100,0.350,0.383,0.133,0.017,0.017,0.000,0.000,0.583,0.217,0.117,0.033,0.000,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),12: 11am (11am-12noon),100,2994,3126,20.4,21.0,21,21,2.273,0.000,0.182,0.193,0.152,0.081,0.111,0.081,0.030,0.030,0.040,0.020,0.000,0.030,0.000,0.010,0.040,0.000,0.000,0.121,0.324,0.263,0.121,0.030,0.051,0.030,0.020,0.000,0.010,0.000,0.030,0.051,0.445,0.343,0.141,0.020,0.000,0.000,0.000,0.596,0.202,0.081,0.081,0.020,0.020
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),13: 12pm (12noon-1pm),87,2657,2829,16.8,17.6,20,20,2.754,0.022,0.151,0.257,0.172,0.086,0.075,0.043,0.043,0.032,0.054,0.011,0.011,0.000,0.000,0.011,0.032,0.000,0.022,0.161,0.320,0.258,0.108,0.022,0.054,0.022,0.011,0.011,0.000,0.000,0.011,0.097,0.440,0.355,0.097,0.011,0.000,0.000,0.000,0.569,0.183,0.097,0.054,0.011,0.086
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),14: 1pm (1pm-2pm),85,2788,2847,18.3,18.5,21,21,2.879,0.027,0.152,0.194,0.179,0.170,0.036,0.071,0.036,0.036,0.027,0.009,0.009,0.018,0.009,0.009,0.018,0.000,0.000,0.179,0.302,0.250,0.170,0.036,0.009,0.009,0.009,0.009,0.000,0.000,0.027,0.089,0.366,0.402,0.125,0.009,0.009,0.000,0.000,0.607,0.196,0.089,0.045,0.018,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),15: 2pm (2pm-3pm),134,2819,2878,16.2,16.4,19,19,2.408,0.010,0.163,0.153,0.133,0.185,0.112,0.092,0.041,0.051,0.000,0.010,0.000,0.000,0.010,0.020,0.020,0.000,0.000,0.184,0.224,0.389,0.122,0.010,0.031,0.010,0.000,0.000,0.010,0.000,0.020,0.092,0.561,0.255,0.082,0.000,0.000,0.010,0.000,0.500,0.286,0.102,0.051,0.010,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),16: 3pm (3pm-4pm),106,2513,2738,14.8,15.7,20,20,3.881,0.021,0.254,0.149,0.117,0.181,0.085,0.021,0.043,0.011,0.032,0.011,0.032,0.021,0.000,0.011,0.011,0.000,0.000,0.202,0.308,0.287,0.085,0.064,0.011,0.000,0.032,0.000,0.000,0.000,0.011,0.032,0.521,0.351,0.096,0.000,0.000,0.000,0.000,0.521,0.266,0.053,0.064,0.011,0.085
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),17: 4pm (4pm-5pm),54,2402,2474,16.1,16.2,21,21,3.111,0.014,0.149,0.295,0.189,0.108,0.095,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.041,0.000,0.000,0.189,0.350,0.270,0.122,0.000,0.014,0.000,0.000,0.014,0.014,0.000,0.027,0.108,0.473,0.243,0.135,0.041,0.000,0.000,0.000,0.648,0.176,0.081,0.027,0.000,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),18: 5pm (5pm-6pm),65,3273,3314,19.2,19.8,21,21,2.515,0.000,0.233,0.094,0.141,0.078,0.031,0.156,0.094,0.047,0.047,0.016,0.016,0.000,0.000,0.000,0.047,0.000,0.000,0.156,0.219,0.264,0.203,0.063,0.031,0.000,0.016,0.016,0.016,0.000,0.016,0.047,0.453,0.297,0.203,0.000,0.000,0.000,0.000,0.515,0.234,0.094,0.094,0.016,0.047
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),19: 6pm (6pm-7pm),36,3154,3336,22.4,23.2,23,23,5.675,0.064,0.170,0.085,0.106,0.149,0.085,0.043,0.064,0.128,0.021,0.000,0.000,0.000,0.021,0.021,0.043,0.000,0.000,0.128,0.234,0.255,0.234,0.043,0.021,0.021,0.000,0.000,0.000,0.000,0.064,0.021,0.405,0.340,0.128,0.106,0.000,0.000,0.000,0.467,0.298,0.085,0.043,0.043,0.064
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),20: 7pm (7pm-8pm),21,3401,3581,25.9,24.5,25,23,7.390,0.032,0.032,0.065,0.194,0.161,0.161,0.129,0.065,0.032,0.032,0.032,0.000,0.000,0.000,0.000,0.065,0.000,0.000,0.032,0.129,0.420,0.258,0.065,0.000,0.032,0.032,0.000,0.000,0.000,0.032,0.032,0.420,0.355,0.161,0.000,0.032,0.000,0.000,0.385,0.194,0.097,0.065,0.065,0.194
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),21: 8pm (8pm-9pm),9,3012,3389,19.8,21.8,26,25,7.570,0.000,0.071,0.000,0.287,0.143,0.071,0.071,0.143,0.143,0.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.286,0.500,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.286,0.286,0.000,0.000,0.000,0.000,0.501,0.214,0.143,0.000,0.071,0.071
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),22: 9pm (9pm-10pm),2,2306,2306,13.2,13.2,26,26,2.145,0.000,0.334,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),23: 10pm (10pm-11pm),3,3486,5114,23.8,21.9,27,18,12.241,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.200,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.600,0.000,0.200,0.000,0.000,0.000,0.000,0.200,0.200,0.000,0.000,0.000,0.600
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,1: Monday (M-M),24: 11pm (11pm-12am),1,N/A,4850,N/A,27.8,N/A,21,19.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),00: All Day (12am-12am),657,2605,2808,16.9,17.6,21,21,3.238,0.029,0.173,0.199,0.159,0.107,0.103,0.055,0.046,0.028,0.021,0.013,0.017,0.010,0.007,0.005,0.028,0.000,0.002,0.160,0.312,0.304,0.108,0.036,0.023,0.016,0.010,0.005,0.002,0.002,0.020,0.063,0.486,0.323,0.105,0.015,0.007,0.001,0.000,0.580,0.181,0.105,0.051,0.018,0.065
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),01: 12am (12am-1am),1,N/A,3083,N/A,19.2,N/A,22,53.493,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),06: 5am (5am-6am),1,10734,6722,93.2,53.3,31,25,8.612,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.500
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),07: 6am (6am-7am),3,5188,5188,32.1,32.1,20,20,2.252,0.000,0.000,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),08: 7am (7am-8am),7,2790,2790,19.0,19.0,19,19,1.648,0.111,0.000,0.333,0.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.111,0.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.556,0.333,0.111,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),09: 8am (8am-9am),24,2029,2074,10.1,10.3,19,19,2.128,0.061,0.121,0.273,0.303,0.121,0.030,0.000,0.061,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.152,0.454,0.364,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.091,0.546,0.242,0.121,0.000,0.000,0.000,0.000,0.546,0.333,0.091,0.000,0.000,0.030
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),10: 9am (9am-10am),29,2558,2701,17.8,18.0,19,19,1.975,0.000,0.244,0.195,0.195,0.049,0.098,0.073,0.049,0.024,0.000,0.024,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.244,0.390,0.171,0.122,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.195,0.489,0.195,0.073,0.024,0.024,0.000,0.000,0.732,0.122,0.073,0.049,0.024,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),11: 10am (10am-11am),48,3123,3124,21.8,21.5,21,21,2.249,0.048,0.159,0.206,0.111,0.143,0.063,0.032,0.063,0.032,0.016,0.000,0.016,0.000,0.016,0.016,0.079,0.000,0.000,0.159,0.380,0.206,0.095,0.032,0.000,0.016,0.000,0.032,0.032,0.000,0.048,0.079,0.460,0.286,0.143,0.016,0.016,0.000,0.000,0.603,0.175,0.095,0.079,0.016,0.032
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),71,2824,3155,16.7,17.5,19,19,4.000,0.021,0.146,0.125,0.146,0.146,0.115,0.073,0.052,0.031,0.042,0.021,0.021,0.010,0.010,0.010,0.031,0.000,0.000,0.073,0.387,0.302,0.125,0.021,0.010,0.031,0.021,0.010,0.000,0.010,0.010,0.073,0.595,0.260,0.052,0.010,0.010,0.000,0.000,0.459,0.146,0.156,0.083,0.031,0.125
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),66,2752,2872,16.0,15.9,18,18,3.010,0.023,0.128,0.209,0.174,0.093,0.093,0.151,0.023,0.035,0.012,0.012,0.012,0.000,0.000,0.012,0.023,0.000,0.012,0.105,0.383,0.326,0.128,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.105,0.615,0.244,0.012,0.012,0.012,0.000,0.000,0.582,0.186,0.081,0.081,0.035,0.035
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),78,2701,2898,18.0,19.0,22,22,2.509,0.010,0.198,0.188,0.167,0.115,0.125,0.031,0.042,0.021,0.010,0.021,0.010,0.021,0.010,0.000,0.031,0.000,0.000,0.125,0.250,0.376,0.146,0.010,0.031,0.031,0.000,0.000,0.000,0.000,0.031,0.031,0.375,0.469,0.104,0.021,0.000,0.000,0.000,0.604,0.156,0.146,0.052,0.000,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),76,2542,2759,17.0,19.0,22,23,4.191,0.049,0.147,0.204,0.147,0.127,0.118,0.020,0.059,0.029,0.010,0.020,0.020,0.010,0.010,0.010,0.020,0.000,0.000,0.186,0.245,0.313,0.098,0.039,0.059,0.010,0.020,0.010,0.000,0.000,0.020,0.039,0.451,0.294,0.196,0.010,0.010,0.000,0.000,0.578,0.206,0.118,0.039,0.020,0.039
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),78,2539,2617,20.0,20.1,24,23,2.109,0.021,0.198,0.271,0.135,0.021,0.125,0.094,0.031,0.010,0.042,0.000,0.010,0.021,0.000,0.000,0.021,0.000,0.000,0.177,0.303,0.250,0.135,0.031,0.042,0.031,0.010,0.000,0.000,0.000,0.021,0.031,0.375,0.397,0.146,0.031,0.010,0.010,0.000,0.667,0.156,0.125,0.021,0.000,0.031
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),17: 4pm (4pm-5pm),73,2085,2373,11.9,12.9,20,20,2.831,0.041,0.227,0.224,0.143,0.122,0.092,0.020,0.020,0.051,0.020,0.020,0.010,0.000,0.000,0.000,0.010,0.000,0.010,0.194,0.328,0.306,0.061,0.071,0.020,0.000,0.010,0.000,0.000,0.000,0.000,0.061,0.531,0.276,0.122,0.010,0.000,0.000,0.000,0.612,0.184,0.051,0.051,0.010,0.092
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),18: 5pm (5pm-6pm),50,2285,2565,12.9,14.3,20,20,4.119,0.029,0.199,0.186,0.143,0.114,0.114,0.029,0.071,0.043,0.029,0.000,0.029,0.000,0.014,0.000,0.000,0.000,0.000,0.257,0.171,0.358,0.114,0.057,0.014,0.029,0.000,0.000,0.000,0.000,0.000,0.029,0.485,0.429,0.057,0.000,0.000,0.000,0.000,0.628,0.129,0.114,0.043,0.029,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),19: 6pm (6pm-7pm),22,2849,3267,15.1,18.9,18,19,4.784,0.000,0.097,0.097,0.224,0.129,0.129,0.065,0.097,0.000,0.000,0.000,0.097,0.065,0.000,0.000,0.000,0.000,0.000,0.129,0.161,0.387,0.097,0.097,0.097,0.000,0.032,0.000,0.000,0.000,0.000,0.097,0.483,0.355,0.065,0.000,0.000,0.000,0.000,0.322,0.258,0.097,0.065,0.097,0.161
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),20: 7pm (7pm-8pm),20,3201,3419,26.6,26.1,24,23,4.552,0.000,0.297,0.074,0.185,0.074,0.037,0.111,0.074,0.037,0.037,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.000,0.185,0.185,0.371,0.148,0.037,0.000,0.000,0.037,0.000,0.000,0.000,0.037,0.037,0.370,0.408,0.111,0.074,0.000,0.000,0.000,0.519,0.259,0.037,0.037,0.000,0.148
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),21: 8pm (8pm-9pm),8,2095,2713,11.4,14.2,21,20,2.801,0.100,0.000,0.300,0.000,0.300,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.200,0.300,0.300,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.400,0.100,0.000,0.000,0.000,0.000,0.400,0.400,0.100,0.000,0.000,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),22: 9pm (9pm-10pm),1,601,1077,2.7,5.1,16,17,3.915,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.500
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,2: Tuesday (Tu-Tu),23: 10pm (10pm-11pm),1,N/A,5471,N/A,15.0,N/A,10,35.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),00: All Day (12am-12am),761,2797,2950,17.4,18.0,20,20,3.135,0.035,0.173,0.201,0.117,0.118,0.098,0.068,0.035,0.031,0.027,0.023,0.012,0.011,0.010,0.009,0.032,0.000,0.001,0.164,0.294,0.302,0.121,0.036,0.016,0.021,0.016,0.006,0.001,0.004,0.018,0.063,0.463,0.365,0.089,0.013,0.006,0.001,0.000,0.554,0.223,0.106,0.044,0.022,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),05: 4am (4am-5am),2,4688,4688,19.9,19.9,16,16,2.278,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),06: 5am (5am-6am),4,4490,4413,35.9,28.4,28,23,9.731,0.000,0.000,0.000,0.000,0.143,0.285,0.143,0.000,0.000,0.286,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.286,0.143,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.571,0.143,0.286,0.000,0.000,0.000,0.000,0.143,0.286,0.143,0.000,0.000,0.428
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),07: 6am (6am-7am),6,2048,2048,9.7,9.7,17,17,1.577,0.000,0.143,0.428,0.000,0.286,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.428,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.428,0.429,0.000,0.000,0.000,0.000,0.000,0.857,0.143,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),08: 7am (7am-8am),7,2489,2545,13.6,13.8,20,20,5.365,0.000,0.200,0.200,0.100,0.100,0.100,0.200,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.500,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000,0.000,0.300,0.400,0.100,0.100,0.000,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),09: 8am (8am-9am),17,1999,2002,10.9,10.7,19,19,1.841,0.040,0.200,0.400,0.080,0.200,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.280,0.480,0.120,0.040,0.040,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.080,0.600,0.200,0.080,0.040,0.000,0.000,0.000,0.760,0.160,0.040,0.000,0.000,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),10: 9am (9am-10am),36,2067,2653,11.8,15.9,21,21,6.096,0.040,0.180,0.240,0.160,0.120,0.080,0.020,0.020,0.000,0.020,0.040,0.000,0.040,0.000,0.040,0.000,0.000,0.000,0.200,0.300,0.300,0.060,0.020,0.040,0.040,0.020,0.020,0.000,0.000,0.000,0.120,0.340,0.360,0.180,0.000,0.000,0.000,0.000,0.600,0.180,0.100,0.000,0.000,0.120
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),11: 10am (10am-11am),39,2458,2501,13.3,13.6,20,20,2.044,0.053,0.211,0.260,0.088,0.123,0.035,0.088,0.018,0.053,0.000,0.000,0.000,0.000,0.018,0.035,0.018,0.000,0.000,0.175,0.438,0.246,0.053,0.035,0.000,0.000,0.035,0.000,0.000,0.018,0.000,0.070,0.492,0.298,0.140,0.000,0.000,0.000,0.000,0.666,0.158,0.088,0.070,0.000,0.018
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),12: 11am (11am-12noon),62,2853,2969,17.1,17.4,20,20,3.257,0.035,0.176,0.223,0.106,0.082,0.047,0.071,0.035,0.071,0.047,0.047,0.024,0.000,0.000,0.012,0.024,0.000,0.000,0.141,0.375,0.212,0.141,0.024,0.024,0.047,0.012,0.000,0.000,0.000,0.024,0.059,0.458,0.365,0.106,0.012,0.000,0.000,0.000,0.553,0.259,0.106,0.035,0.012,0.035
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),13: 12pm (12noon-1pm),62,3032,3247,20.5,21.0,22,21,3.327,0.034,0.135,0.180,0.101,0.135,0.101,0.079,0.067,0.034,0.034,0.011,0.011,0.022,0.000,0.000,0.056,0.000,0.000,0.067,0.281,0.405,0.135,0.034,0.011,0.022,0.000,0.000,0.000,0.000,0.045,0.034,0.450,0.404,0.090,0.000,0.022,0.000,0.000,0.405,0.303,0.101,0.079,0.045,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),14: 1pm (1pm-2pm),89,2388,2601,13.3,14.5,20,20,2.448,0.063,0.240,0.158,0.137,0.042,0.063,0.095,0.042,0.074,0.032,0.021,0.000,0.011,0.011,0.000,0.011,0.000,0.000,0.221,0.305,0.242,0.147,0.032,0.000,0.021,0.021,0.000,0.000,0.011,0.000,0.042,0.453,0.442,0.042,0.021,0.000,0.000,0.000,0.557,0.158,0.137,0.063,0.053,0.032
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),15: 2pm (2pm-3pm),142,2810,2916,16.0,16.9,20,20,3.137,0.010,0.126,0.281,0.146,0.117,0.087,0.039,0.058,0.010,0.019,0.029,0.029,0.000,0.000,0.010,0.039,0.000,0.000,0.146,0.204,0.456,0.068,0.058,0.029,0.010,0.019,0.000,0.000,0.000,0.010,0.049,0.475,0.379,0.087,0.010,0.000,0.000,0.000,0.485,0.311,0.136,0.049,0.000,0.019
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),16: 3pm (3pm-4pm),98,2600,2858,15.6,17.0,20,20,2.804,0.036,0.248,0.119,0.119,0.131,0.119,0.048,0.024,0.024,0.024,0.024,0.000,0.012,0.024,0.012,0.036,0.000,0.000,0.202,0.285,0.238,0.143,0.036,0.012,0.024,0.036,0.024,0.000,0.000,0.000,0.024,0.488,0.405,0.071,0.012,0.000,0.000,0.000,0.535,0.238,0.095,0.048,0.036,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Acadia Area,yes,0,yes,3: Wednesday (W-W),17: 4pm (4pm-5pm),70,3242,3341,21.2,20.9,21,20,2.851,0.022,0.089,0.179,0.144,0.133,0.156,0.111,0.033,0.011,0.033,0.022,0.000,0.011,0.000,0.000,0.056,0.000,0.000,0.156,0.211,0.356,0.189,0.033,0.000,0.000,0.011,0.000,0.000,0.000,0.044,0.056,0.511,0.322,0.089,0.000,0.011,0.011,0.000,0.556,0.189,0.100,0.067,0.044,0.044
