,Day Type,Day Part,Avg Trip Time (min),Month,Year,Month.1,Day,Time,Check_Flag,Average of temp,Average of feels_like,Average of temp_min,Average of temp_max,Average of pressure,Average of humidity,Sum of rain_1h,Average of wind_speed,Average of wind_gust
123,4: Thursday (Th-Th),14: 1pm (1pm-2pm),27.01666667,May,21.0,5.0,4.0,13.0,215413,55.975,53.737500000000004,52.235,58.9075,1016.5,75.0,0.11,7.9925,12.0
124,4: Thursday (Th-Th),15: 2pm (2pm-3pm),33.73333333,May,21.0,5.0,4.0,14.0,215414,58.08,55.597500000000004,54.115,61.8575,1016.5,68.25,0.0,8.344999999999999,12.0225
125,4: Thursday (Th-Th),17: 4pm (4pm-5pm),10.98333333,May,21.0,5.0,4.0,16.0,215416,60.42,58.8675,54.15,65.4675,1017.0,57.5,0.0,9.6525,11.6025
126,4: Thursday (Th-Th),18: 5pm (5pm-6pm),22.58333333,May,21.0,5.0,4.0,17.0,215417,61.092499999999994,59.52,55.9425,65.7925,1016.75,55.75,0.0,9.1225,11.067499999999999
127,6: Saturday (Sa-Sa),00: All Day (12am-12am),25.4,May,21.0,5.0,6.0,-1.0,2156-1,48.95925,45.97766667,45.81016667,52.26066667,1014.483333,72.49166667,10.83,8.812333333,9.939
128,6: Saturday (Sa-Sa),05: 4am (4am-5am),4.7,May,21.0,5.0,6.0,4.0,21564,45.44199999999999,42.678000000000004,42.336,48.464000000000006,1014.6,80.8,0.25,5.324,7.754999999999999
129,6: Saturday (Sa-Sa),10: 9am (9am-10am),9.733333333,May,21.0,5.0,6.0,9.0,21569,43.977999999999994,39.464000000000006,41.71,46.86999999999999,1014.2,84.2,1.4100000000000001,7.803999999999999,8.0025
130,6: Saturday (Sa-Sa),11: 10am (10am-11am),30.33333333,May,21.0,5.0,6.0,10.0,215610,44.39999999999999,40.862,41.902,47.476,1014.8,83.4,0.72,6.276000000000001,9.2425
131,6: Saturday (Sa-Sa),12: 11am (11am-12noon),13.28333333,May,21.0,5.0,6.0,11.0,215611,45.688,42.1,43.388,48.274,1015.4,80.4,1.02,9.123999999999999,7.5
132,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),12.05,May,21.0,5.0,6.0,12.0,215612,47.467999999999996,43.384,44.91,49.84,1015.0,77.4,1.02,7.396000000000001,7.6
133,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),32.5,May,21.0,5.0,6.0,13.0,215613,49.748,45.532,47.56,52.504,1015.2,73.4,1.02,11.032,7.9975000000000005
134,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),57.86666667,May,21.0,5.0,6.0,14.0,215614,51.262,48.254,47.9,55.032000000000004,1015.2,70.2,0.25,10.883999999999999,13.392500000000002
135,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),20.33333333,May,21.0,5.0,6.0,15.0,215615,52.238,48.998000000000005,48.63,56.11800000000001,1015.0,67.8,0.5,13.27,13.5
136,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),21.23333333,May,21.0,5.0,6.0,16.0,215616,52.946000000000005,49.99400000000001,49.584,56.98199999999999,1015.2,65.2,0.4,12.034,11.995000000000001
137,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),21.75,May,21.0,5.0,6.0,18.0,215618,54.278000000000006,51.312,49.82,58.5,1014.4,61.2,0.48,11.176,9.336666666666668
138,6: Saturday (Sa-Sa),07: 6am (6am-7am),17.98333333,May,21.0,5.0,6.0,6.0,21566,44.775999999999996,42.586,41.788,48.266000000000005,1014.6,82.2,0.36,4.796,6.601999999999999
139,6: Saturday (Sa-Sa),01: 12am (12am-1am),5.9,May,21.0,5.0,6.0,0.0,21560,49.07200000000001,46.324000000000005,46.004000000000005,52.1,1013.4,70.4,0.16,7.6259999999999994,11.0
140,7: Sunday (Su-Su),00: All Day (12am-12am),20.75,May,21.0,5.0,7.0,-1.0,2157-1,52.00377049,49.64918033,48.44786885,55.67704918,1014.106557,69.07377049,12.97,7.903770492,10.20447619
141,7: Sunday (Su-Su),05: 4am (4am-5am),3.133333333,May,21.0,5.0,7.0,4.0,21574,46.192,43.364000000000004,42.902,49.9,1014.6,73.8,0.0,5.596,8.9975
142,7: Sunday (Su-Su),10: 9am (9am-10am),65.86666667,May,21.0,5.0,7.0,9.0,21579,45.480000000000004,43.87,42.017999999999994,49.00600000000001,1014.0,80.4,0.0,2.8,7.330000000000001
143,7: Sunday (Su-Su),11: 10am (10am-11am),22.93333333,May,21.0,5.0,7.0,10.0,215710,46.494,43.465999999999994,43.338,49.576,1014.2,80.6,0.0,6.086,9.2475
144,7: Sunday (Su-Su),12: 11am (11am-12noon),38.1,May,21.0,5.0,7.0,11.0,215711,48.635999999999996,45.153999999999996,46.32600000000001,50.90599999999999,1014.4,79.2,0.0,8.158,12.333333333333334
145,7: Sunday (Su-Su),14: 1pm (1pm-2pm),5.85,May,21.0,5.0,7.0,13.0,215713,54.746,51.516,51.864,57.798,1014.2,68.6,0.13,11.081999999999999,17.14
146,7: Sunday (Su-Su),16: 3pm (3pm-4pm),41.88333333,May,21.0,5.0,7.0,15.0,215715,58.617999999999995,57.080000000000005,53.878,63.112,1013.6,61.8,0.23,9.41,12.5
147,7: Sunday (Su-Su),17: 4pm (4pm-5pm),26.66666667,May,21.0,5.0,7.0,16.0,215716,59.012,57.36600000000001,54.358000000000004,64.478,1013.2,58.6,0.23,8.598,12.406
148,7: Sunday (Su-Su),07: 6am (6am-7am),24.46666667,May,21.0,5.0,7.0,6.0,21576,45.67,43.084,42.474000000000004,48.714,1014.0,75.6,0.0,6.087999999999999,9.25
149,7: Sunday (Su-Su),04: 3am (3am-4am),4.316666667,May,21.0,5.0,7.0,3.0,21573,46.684000000000005,43.956,43.15599999999999,50.486000000000004,1014.2,72.6,0.0,5.892,9.25
150,5: Friday (F-F),00: All Day (12am-12am),14.05,May,21.0,5.0,5.0,-1.0,2155-1,51.85854167,49.28114583,47.94552083,55.5896875,1020.354167,60.61458333,2.11,8.120104167,9.843037975
151,5: Friday (F-F),05: 4am (4am-5am),3.866666667,May,21.0,5.0,5.0,4.0,21554,47.4375,44.8075,43.347500000000004,50.5775,1020.25,68.25,0.0,6.397500000000001,9.336666666666666
152,5: Friday (F-F),11: 10am (10am-11am),24.93333333,May,21.0,5.0,5.0,10.0,215510,44.8475,41.80500000000001,41.0025,48.332499999999996,1021.0,72.5,0.0,5.547499999999999,4.5024999999999995
153,5: Friday (F-F),12: 11am (11am-12noon),1.5,May,21.0,5.0,5.0,11.0,215511,47.419999999999995,45.597500000000004,44.8325,49.175,1022.0,67.25,0.0,5.4975000000000005,7.0
154,5: Friday (F-F),13: 12pm (12noon-1pm),16.1,May,21.0,5.0,5.0,12.0,215512,49.77250000000001,46.552499999999995,47.6625,51.53,1022.0,62.5,0.0,8.5,10.495000000000001
155,5: Friday (F-F),14: 1pm (1pm-2pm),12.16666667,May,21.0,5.0,5.0,13.0,215513,52.295,49.6575,49.480000000000004,55.129999999999995,1022.0,57.5,0.0,6.75,9.2475
156,5: Friday (F-F),16: 3pm (3pm-4pm),23.63333333,May,21.0,5.0,5.0,15.0,215515,57.004999999999995,54.73,53.46,60.817499999999995,1021.25,49.5,0.0,9.852500000000001,9.2575
157,5: Friday (F-F),06: 5am (5am-6am),4.05,May,21.0,5.0,5.0,5.0,21555,46.480000000000004,44.2325,43.14,50.1675,1020.25,69.75,0.0,4.8625,7.336666666666666
158,5: Friday (F-F),09: 8am (8am-9am),10.03333333,May,21.0,5.0,5.0,8.0,21558,44.777499999999996,40.565,40.4275,48.50749999999999,1020.5,72.5,0.0,7.7675,7.2475000000000005
159,5: Friday (F-F),08: 7am (7am-8am),1.533333333,May,21.0,5.0,5.0,7.0,21557,45.545,43.7425,42.435,48.92,1020.25,72.0,0.0,3.9050000000000002,6.656666666666666
160,0: All Days (M-Su),00: All Day (12am-12am),23.73333333,June,19.0,6.0,0.0,-1.0,1960-1,57.849728331177275,56.918292367399815,53.73219922380352,62.50265200517469,1012.0012936610608,76.91849935316947,512.4399999999999,5.862626131953424,10.264038772213242
161,0: All Days (M-Su),05: 4am (4am-5am),24.25,June,19.0,6.0,0.0,4.0,19604,53.47709677419354,52.579354838709676,50.33838709677419,57.51193548387097,1011.9677419354839,84.96774193548387,2.2800000000000002,5.199032258064516,10.447222222222223
162,0: All Days (M-Su),10: 9am (9am-10am),15.85,June,19.0,6.0,0.0,9.0,19609,52.0390909090909,50.976363636363644,48.57757575757576,56.000606060606074,1011.939393939394,88.45454545454545,6.819999999999998,5.059999999999999,9.789583333333335
163,0: All Days (M-Su),11: 10am (10am-11am),21.78333333,June,19.0,6.0,0.0,10.0,196010,52.814117647058815,51.94382352941176,49.45411764705881,56.684411764705885,1012.0588235294117,88.61764705882354,9.14,4.794999999999999,8.99769230769231
164,0: All Days (M-Su),12: 11am (11am-12noon),30.0,June,19.0,6.0,0.0,11.0,196011,54.9970588235294,54.13294117647057,51.809411764705885,58.5979411764706,1011.9705882352941,84.91176470588235,24.42,4.353529411764706,7.343448275862068
165,0: All Days (M-Su),13: 12pm (12noon-1pm),32.86666667,June,19.0,6.0,0.0,12.0,196012,57.30843749999999,56.546249999999986,54.06500000000001,61.11968750000001,1012.625,80.625,26.89,5.1540625,8.517586206896551
166,0: All Days (M-Su),14: 1pm (1pm-2pm),40.85,June,19.0,6.0,0.0,13.0,196013,59.34516129032259,58.51838709677421,55.62064516129032,63.29548387096775,1013.0967741935484,75.3225806451613,13.02,6.422580645161289,9.963448275862069
167,0: All Days (M-Su),15: 2pm (2pm-3pm),20.66666667,June,19.0,6.0,0.0,14.0,196014,61.16161290322581,60.31677419354839,56.91612903225806,65.77677419354838,1013.1612903225806,71.0,8.49,5.968064516129033,10.14
168,0: All Days (M-Su),16: 3pm (3pm-4pm),15.2,June,19.0,6.0,0.0,15.0,196015,62.4053125,61.56593750000001,57.76906249999999,67.50250000000001,1012.59375,68.53125,8.259999999999998,6.876562500000001,11.135862068965519
169,0: All Days (M-Su),17: 4pm (4pm-5pm),18.55,June,19.0,6.0,0.0,16.0,196016,63.72483870967743,62.88548387096776,58.55193548387098,68.92225806451613,1012.483870967742,65.6774193548387,22.82,6.57967741935484,11.25
170,0: All Days (M-Su),18: 5pm (5pm-6pm),14.35,June,19.0,6.0,0.0,17.0,196017,64.5683870967742,63.739032258064526,58.82709677419355,70.17870967741935,1012.1935483870968,64.16129032258064,33.980000000000004,7.083225806451611,11.691153846153846
171,0: All Days (M-Su),19: 6pm (6pm-7pm),9.083333333,June,19.0,6.0,0.0,18.0,196018,64.7183870967742,63.80677419354839,58.91451612903225,70.51580645161292,1011.9354838709677,62.03225806451613,33.879999999999995,6.192903225806451,10.379655172413793
172,0: All Days (M-Su),20: 7pm (7pm-8pm),19.11666667,June,19.0,6.0,0.0,19.0,196019,64.50870967741938,63.593225806451606,58.89064516129033,70.87,1011.6129032258065,62.41935483870968,11.15,6.789032258064516,11.592962962962963
173,0: All Days (M-Su),21: 8pm (8pm-9pm),43.7,June,19.0,6.0,0.0,20.0,196020,62.98676470588236,61.98294117647059,57.367352941176485,69.01,1011.2352941176471,66.26470588235294,15.35,6.666470588235295,11.413103448275862
174,0: All Days (M-Su),07: 6am (6am-7am),60.75,June,19.0,6.0,0.0,6.0,19606,52.50818181818183,51.50151515151514,49.421515151515145,56.525151515151514,1011.7878787878788,87.36363636363636,3.8200000000000003,4.966969696969696,8.205833333333333
175,0: All Days (M-Su),09: 8am (8am-9am),32.53333333,June,19.0,6.0,0.0,8.0,19608,52.005454545454555,50.86939393939393,48.619090909090914,56.12757575757577,1012.1212121212121,88.78787878787878,12.33,5.243939393939394,9.664583333333331
176,0: All Days (M-Su),22: 9pm (9pm-10pm),21.0,June,19.0,6.0,0.0,21.0,196021,62.74,61.775454545454565,57.56878787878787,68.48363636363638,1011.5454545454545,67.45454545454545,24.110000000000003,6.936060606060605,12.071071428571429
177,0: All Days (M-Su),24: 11pm (11pm-12am),23.61666667,June,19.0,6.0,0.0,23.0,196023,59.717647058823516,58.798823529411756,54.750588235294124,65.37676470588235,1011.3529411764706,72.52941176470588,44.63999999999999,7.447941176470589,12.099
178,1: Monday (M-M),00: All Day (12am-12am),30.31666667,June,19.0,6.0,1.0,-1.0,1961-1,59.87536082,58.87371134,55.2742268,64.82051546,1011.742268,69.87628866,1.27,6.523505155,10.24243902
179,1: Monday (M-M),05: 4am (4am-5am),13.46666667,June,19.0,6.0,1.0,4.0,19614,55.0025,54.1675,51.44499999999999,59.292500000000004,1011.25,85.0,0.0,4.055,4.003333333333333
180,1: Monday (M-M),10: 9am (9am-10am),11.2,June,19.0,6.0,1.0,9.0,19619,51.7025,51.045,48.55,54.97,1011.0,91.5,0.0,3.0025,8.5
181,1: Monday (M-M),11: 10am (10am-11am),16.73333333,June,19.0,6.0,1.0,10.0,196110,52.33,51.4375,48.9175,55.9625,1011.5,86.25,0.0,5.0,6.9975000000000005
182,1: Monday (M-M),12: 11am (11am-12noon),26.78333333,June,19.0,6.0,1.0,11.0,196111,54.9,53.8525,51.902499999999996,57.8525,1011.75,81.5,0.0,6.005,8.4975
183,1: Monday (M-M),13: 12pm (12noon-1pm),77.18333333,June,19.0,6.0,1.0,12.0,196112,57.9325,57.0225,54.5225,62.29500000000001,1012.5,76.5,0.0,4.999999999999999,7.2524999999999995
184,1: Monday (M-M),14: 1pm (1pm-2pm),81.26666667,June,19.0,6.0,1.0,13.0,196113,60.6025,59.64000000000001,56.582499999999996,64.4175,1012.5,69.75,0.0,7.0,9.997499999999999
185,1: Monday (M-M),15: 2pm (2pm-3pm),19.33333333,June,19.0,6.0,1.0,14.0,196114,63.1825,62.21,57.9525,68.3325,1012.75,64.0,0.0,5.5024999999999995,11.660000000000002
186,1: Monday (M-M),16: 3pm (3pm-4pm),10.88333333,June,19.0,6.0,1.0,15.0,196115,65.24,64.17999999999999,61.5125,70.295,1012.25,57.75,0.0,7.75,10.754999999999999
187,1: Monday (M-M),20: 7pm (7pm-8pm),17.9,June,19.0,6.0,1.0,19.0,196119,68.9975,67.6675,61.155,75.9925,1012.5,44.0,0.0,8.2425,13.0
188,1: Monday (M-M),21: 8pm (8pm-9pm),43.7,June,19.0,6.0,1.0,20.0,196120,67.975,66.695,59.879999999999995,74.3425,1012.25,47.25,0.0,9.5,14.4975
189,1: Monday (M-M),22: 9pm (9pm-10pm),21.0,June,19.0,6.0,1.0,21.0,196121,67.1225,65.6875,59.894999999999996,73.6925,1012.25,45.75,0.0,11.0,16.245
190,1: Monday (M-M),24: 11pm (11pm-12am),23.61666667,June,19.0,6.0,1.0,23.0,196123,62.4025,60.8675,56.3425,68.5325,1012.25,53.75,0.0,4.7524999999999995,9.99
191,2: Tuesday (Tu-Tu),00: All Day (12am-12am),16.91666667,June,19.0,6.0,2.0,-1.0,1962-1,56.58588235,55.20039216,52.43627451,61.41813725,1013.607843,72.00980392,93.2,6.247843137,10.87807229
192,2: Tuesday (Tu-Tu),05: 4am (4am-5am),19.38333333,June,19.0,6.0,2.0,4.0,19624,50.730000000000004,48.505,47.94,55.235,1014.75,79.5,0.0,5.955,12.0
193,2: Tuesday (Tu-Tu),10: 9am (9am-10am),9.266666667,June,19.0,6.0,2.0,9.0,19629,49.1375,47.085,45.325,54.03999999999999,1014.75,85.0,0.0,5.5024999999999995,9.996666666666668
194,2: Tuesday (Tu-Tu),11: 10am (10am-11am),30.23333333,June,19.0,6.0,2.0,10.0,196210,49.955000000000005,48.552499999999995,46.4675,54.400000000000006,1015.0,86.0,0.0,4.25,12.995000000000001
195,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),14.13333333,June,19.0,6.0,2.0,11.0,196211,55.1125,53.9525,51.59,59.74999999999999,1015.0,77.25,0.0,4.5024999999999995,8.0
196,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),23.1,June,19.0,6.0,2.0,12.0,196212,58.54,57.43,54.735,63.1825,1014.75,71.0,0.0,7.0,10.5025
197,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),17.91666667,June,19.0,6.0,2.0,13.0,196213,61.56,60.43500000000001,57.415000000000006,65.1725,1014.5,64.25,0.0,8.0025,11.75
198,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),48.56666667,June,19.0,6.0,2.0,14.0,196214,63.1575,61.94749999999999,58.4025,68.64500000000001,1014.5,59.0,0.0,9.5,13.745000000000001
199,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),10.65,June,19.0,6.0,2.0,15.0,196215,62.13800000000001,60.95799999999999,56.65,67.476,1013.4,61.8,3.04,8.408,13.0
200,2: Tuesday (Tu-Tu),17: 4pm (4pm-5pm),15.86666667,June,19.0,6.0,2.0,16.0,196216,61.646,60.495999999999995,56.186,67.018,1013.0,63.6,17.28,6.601999999999999,12.194
201,2: Tuesday (Tu-Tu),19: 6pm (6pm-7pm),6.866666667,June,19.0,6.0,2.0,18.0,196218,61.56400000000001,60.428,55.99400000000001,66.68,1012.0,64.0,31.5,6.4,10.4
202,2: Tuesday (Tu-Tu),22: 9pm (9pm-10pm),15.4,June,19.0,6.0,2.0,21.0,196221,59.9725,58.8075,55.0225,63.849999999999994,1012.5,66.75,0.76,6.0,9.25
203,3: Wednesday (W-W),00: All Day (12am-12am),22.51666667,June,19.0,6.0,3.0,-1.0,1963-1,57.0753271,56.06962617,53.5971028,60.95196262,1014.439252,79.06542056,53.74,7.261401869,11.28804124
204,3: Wednesday (W-W),05: 4am (4am-5am),43.05,June,19.0,6.0,3.0,4.0,19634,53.8525,52.794999999999995,51.237500000000004,55.85,1013.5,83.0,0.25,7.1475,12.996666666666664
205,3: Wednesday (W-W),11: 10am (10am-11am),15.41666667,June,19.0,6.0,3.0,10.0,196310,52.85,51.29,50.562,55.702,1014.8,88.8,7.7299999999999995,8.2,10.996
206,3: Wednesday (W-W),12: 11am (11am-12noon),45.58333333,June,19.0,6.0,3.0,11.0,196311,54.096000000000004,53.315999999999995,51.65599999999999,56.806000000000004,1015.4,87.4,7.539999999999999,5.8,8.994
207,3: Wednesday (W-W),13: 12pm (12noon-1pm),27.6,June,19.0,6.0,3.0,12.0,196312,55.214,54.488000000000014,52.82199999999999,58.294000000000004,1015.4,86.2,5.369999999999999,6.396,10.2
208,3: Wednesday (W-W),14: 1pm (1pm-2pm),27.86666667,June,19.0,6.0,3.0,13.0,196313,56.048,55.29600000000001,53.13199999999999,59.652,1015.4,84.0,3.41,8.008,11.6
209,3: Wednesday (W-W),15: 2pm (2pm-3pm),18.86666667,June,19.0,6.0,3.0,14.0,196314,57.593999999999994,56.836,54.552,61.098,1015.4,80.4,4.58,6.796000000000001,10.396
210,3: Wednesday (W-W),16: 3pm (3pm-4pm),11.53333333,June,19.0,6.0,3.0,15.0,196315,60.2,59.445,56.95,64.85000000000001,1015.0,75.0,1.52,9.25,12.4975
211,3: Wednesday (W-W),17: 4pm (4pm-5pm),7.183333333,June,19.0,6.0,3.0,16.0,196316,61.9475,61.22,56.754999999999995,66.9375,1015.0,71.75,0.25,7.245,10.2575
212,3: Wednesday (W-W),18: 5pm (5pm-6pm),14.25,June,19.0,6.0,3.0,17.0,196317,63.004999999999995,62.2125,57.472500000000004,68.545,1014.75,68.25,0.25,4.9975000000000005,9.2425
213,4: Thursday (Th-Th),00: All Day (12am-12am),22.18333333,June,19.0,6.0,4.0,-1.0,1964-1,55.23166667,54.54201754,51.85017544,59.47,1012.736842,87.4122807,103.26,4.15745614,7.213265306
214,4: Thursday (Th-Th),05: 4am (4am-5am),20.4,June,19.0,6.0,4.0,4.0,19644,53.127500000000005,52.2475,50.3925,57.54,1014.5,87.25,1.02,4.725,6.003333333333333
215,4: Thursday (Th-Th),11: 10am (10am-11am),13.96666667,June,19.0,6.0,4.0,10.0,196410,52.186,51.726,49.444,56.144000000000005,1011.6,94.2,0.5,2.404,4.5
216,4: Thursday (Th-Th),12: 11am (11am-12noon),39.7,June,19.0,6.0,4.0,11.0,196411,53.184000000000005,52.519999999999996,50.924,56.664,1011.6,91.8,4.06,1.6079999999999999,3.495
217,4: Thursday (Th-Th),13: 12pm (12noon-1pm),15.05,June,19.0,6.0,4.0,12.0,196412,54.8275,54.27,52.07749999999999,58.675,1013.75,90.75,0.25,1.745,4.003333333333333
218,4: Thursday (Th-Th),15: 2pm (2pm-3pm),18.96666667,June,19.0,6.0,4.0,14.0,196414,56.267500000000005,55.7775,52.445,61.2475,1013.5,89.0,0.25,3.505,5.7475000000000005
219,4: Thursday (Th-Th),16: 3pm (3pm-4pm),58.3,June,19.0,6.0,4.0,15.0,196415,56.65599999999999,56.24399999999999,52.791999999999994,62.45799999999999,1012.8,89.8,0.29,4.004,6.803999999999999
220,4: Thursday (Th-Th),17: 4pm (4pm-5pm),21.11666667,June,19.0,6.0,4.0,16.0,196416,57.56,57.07,53.614999999999995,62.55,1013.75,86.25,0.0,5.2475000000000005,7.994999999999999
221,4: Thursday (Th-Th),18: 5pm (5pm-6pm),22.16666667,June,19.0,6.0,4.0,17.0,196417,59.1575,58.7125,54.8975,63.572500000000005,1013.0,83.75,0.37,6.3475,7.663333333333334
222,4: Thursday (Th-Th),19: 6pm (6pm-7pm),10.9,June,19.0,6.0,4.0,18.0,196418,60.019999999999996,59.495000000000005,55.86749999999999,63.917500000000004,1012.5,80.25,0.36,4.25,6.754999999999999
223,6: Saturday (Sa-Sa),00: All Day (12am-12am),20.2,June,19.0,6.0,6.0,-1.0,1966-1,58.71694215,57.60950413,53.97355372,63.87991736,1011.892562,71.2892562,1.71,5.890743802,11.82781609
224,6: Saturday (Sa-Sa),05: 4am (4am-5am),2.266666667,June,19.0,6.0,6.0,4.0,19664,53.932,53.314,49.852,58.867999999999995,1010.8,81.0,0.0,4.0,14.004999999999999
225,6: Saturday (Sa-Sa),10: 9am (9am-10am),12.01666667,June,19.0,6.0,6.0,9.0,19669,51.782,50.62,47.198,56.068000000000005,1012.0,87.4,0.0,7.202,11.755
226,6: Saturday (Sa-Sa),11: 10am (10am-11am),23.45,June,19.0,6.0,6.0,10.0,196610,53.21600000000001,52.652,48.702,57.25,1012.6,87.2,0.0,5.596,10.252500000000001
227,6: Saturday (Sa-Sa),12: 11am (11am-12noon),12.8,June,19.0,6.0,6.0,11.0,196611,55.876,55.034000000000006,52.184000000000005,59.352,1013.0,82.4,0.0,5.998000000000001,10.75
228,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),13.86666667,June,19.0,6.0,6.0,12.0,196612,58.63599999999999,57.784000000000006,55.279999999999994,62.532000000000004,1013.6,76.2,0.0,5.994000000000001,10.75
229,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),12.06666667,June,19.0,6.0,6.0,13.0,196613,60.970000000000006,60.008,56.788,64.93,1013.6,69.0,0.0,6.802,12.2475
230,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),33.08333333,June,19.0,6.0,6.0,14.0,196614,63.166,62.08200000000001,58.370000000000005,67.69,1013.6,61.6,0.0,5.798,11.25
231,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),9.866666667,June,19.0,6.0,6.0,15.0,196615,64.946,63.78399999999999,59.64,69.37199999999999,1013.4,56.2,0.0,7.196000000000001,12.24
232,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),30.01666667,June,19.0,6.0,6.0,16.0,196616,65.75999999999999,64.63999999999999,60.641999999999996,70.456,1013.0,55.4,0.0,6.598000000000001,12.504999999999999
233,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),1.583333333,June,19.0,6.0,6.0,18.0,196618,65.772,64.52199999999999,60.660000000000004,71.752,1012.8,52.6,0.31,6.603999999999999,12.9975
234,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),36.88333333,June,19.0,6.0,6.0,19.0,196619,65.962,64.77799999999999,60.21999999999999,72.988,1012.4,53.6,0.0,6.401999999999999,12.245000000000001
235,7: Sunday (Su-Su),00: All Day (12am-12am),20.36666667,June,19.0,6.0,7.0,-1.0,1967-1,59.37616,58.56128,54.82864,64.13736,1011.264,74.472,40.37,5.67128,12.2974026
236,7: Sunday (Su-Su),05: 4am (4am-5am),32.35,June,19.0,6.0,7.0,4.0,19674,53.91600000000001,53.484,50.038,58.384,1012.4,83.8,0.0,4.21,18.01
237,7: Sunday (Su-Su),10: 9am (9am-10am),17.66666667,June,19.0,6.0,7.0,9.0,19679,53.64333333333334,52.635,49.48166666666666,57.79500000000001,1010.8333333333334,84.33333333333333,0.41000000000000003,5.163333333333333,10.495000000000001
238,7: Sunday (Su-Su),11: 10am (10am-11am),8.016666667,June,19.0,6.0,7.0,10.0,196710,54.379999999999995,53.75285714285714,50.50142857142857,58.57,1010.4285714285714,88.42857142857143,0.66,3.8599999999999994,12.659999999999998
239,7: Sunday (Su-Su),12: 11am (11am-12noon),18.68333333,June,19.0,6.0,7.0,11.0,196711,56.20333333333334,55.17500000000001,52.13,60.705000000000005,1010.8333333333334,83.33333333333333,10.78,4.163333333333333,8.5
240,7: Sunday (Su-Su),13: 12pm (12noon-1pm),30.36666667,June,19.0,6.0,7.0,12.0,196712,59.136,58.406000000000006,54.96,63.226,1012.0,75.6,5.53,4.6,8.2475
241,7: Sunday (Su-Su),14: 1pm (1pm-2pm),23.23333333,June,19.0,6.0,7.0,13.0,196713,61.338,60.432,57.081999999999994,65.39399999999999,1012.0,69.4,0.21,5.202,9.745
242,7: Sunday (Su-Su),15: 2pm (2pm-3pm),9.466666667,June,19.0,6.0,7.0,14.0,196714,62.972,62.128,58.70399999999999,67.70200000000001,1012.2,67.2,0.1,4.798,9.2475
243,7: Sunday (Su-Su),16: 3pm (3pm-4pm),8.833333333,June,19.0,6.0,7.0,15.0,196715,64.306,63.541999999999994,58.976,69.354,1011.6,66.2,2.14,5.8,11.245000000000001
244,7: Sunday (Su-Su),17: 4pm (4pm-5pm),24.86666667,June,19.0,6.0,7.0,16.0,196716,65.862,65.13,60.016,71.09600000000002,1011.2,63.4,3.39,7.002000000000001,13.4975
245,7: Sunday (Su-Su),18: 5pm (5pm-6pm),6.566666667,June,19.0,6.0,7.0,17.0,196717,66.91799999999999,66.214,60.564,71.85000000000001,1011.0,61.8,2.64,7.386,14.996666666666668
246,7: Sunday (Su-Su),19: 6pm (6pm-7pm),8.733333333,June,19.0,6.0,7.0,18.0,196718,66.954,66.182,60.23199999999999,72.784,1010.6,60.2,0.3,6.394000000000001,12.0
